Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,23,MEM,NBA,PF,68,2,724,101,228,.443,0,0,,101,228,.443,.443,76,115,.661,43,101,144,30,14,21,56,113,278,0,
2006-07,24,MEM,NBA,PF,82,43,2152,373,712,.524,0,8,.000,373,704,.530,.524,299,388,.771,130,290,420,75,43,30,161,232,1045,0,
2007-08,25,MEM,NBA,PF,75,30,1754,328,653,.502,13,48,.271,315,605,.521,.512,183,260,.704,123,233,356,53,36,28,85,156,852,0,
2008-09,26,MEM,NBA,PF,82,7,2029,340,693,.491,5,23,.217,335,670,.500,.494,266,374,.711,129,277,406,66,48,39,98,170,951,0,6MOY-17
2009-10,27,2TM,NBA,PF,76,6,1557,265,550,.482,1,7,.143,264,543,.486,.483,202,274,.737,127,187,314,52,24,18,80,126,733,0,
2009-10,27,MIL,NBA,PF,48,6,1024,182,378,.481,1,6,.167,181,372,.487,.483,125,172,.727,87,125,212,35,17,10,57,83,490,0,
2009-10,27,CHI,NBA,PF,28,0,533,83,172,.483,0,1,.000,83,171,.485,.483,77,102,.755,40,62,102,17,7,8,23,43,243,0,
2010-11,28,PHO,NBA,PF,80,6,1416,228,446,.511,1,11,.091,227,435,.522,.512,212,294,.721,88,208,296,69,32,9,79,100,669,0,
2011-12,29,PHO,NBA,PF,35,0,503,74,180,.411,1,10,.100,73,170,.429,.414,76,99,.768,31,61,92,30,8,3,36,35,225,0,
2012-13,30,2TM,NBA,PF,28,14,489,67,165,.406,0,3,.000,67,162,.414,.406,60,88,.682,21,68,89,25,13,6,29,37,194,0,
2012-13,30,NOH,NBA,PF,1,0,7,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,0,0,0,1,0,0,0,4,0,
2012-13,30,CHA,NBA,PF,27,14,482,66,163,.405,0,3,.000,66,160,.413,.405,58,86,.674,21,68,89,25,12,6,29,37,190,0,
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,526,108,10624,1776,3627,.490,21,110,.191,1755,3517,.499,.493,1374,1892,.726,692,1425,2117,400,218,154,624,969,4947,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,17,1656,277,565,.490,3,17,.191,274,548,.499,.493,214,295,.726,108,222,330,62,34,24,97,151,771,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),,307,82,6659,1142,2286,.500,18,79,.228,1124,2207,.509,.503,824,1137,.725,425,901,1326,224,141,118,400,671,3126,0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,115,6,1919,302,626,.482,2,21,.095,300,605,.496,.484,288,393,.733,119,269,388,99,40,12,115,135,894,0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,48,6,1024,182,378,.481,1,6,.167,181,372,.487,.483,125,172,.727,87,125,212,35,17,10,57,83,490,0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,28,0,533,83,172,.483,0,1,.000,83,171,.485,.483,77,102,.755,40,62,102,17,7,8,23,43,243,0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,27,14,482,66,163,.405,0,3,.000,66,160,.413,.405,58,86,.674,21,68,89,25,12,6,29,37,190,0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,1,0,7,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,0,0,0,1,0,0,0,4,0,
