"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2001-02,23,NJN,NBA,C,17.0,0.0,227.0,0.364,0.364,,0.364,0.658,0.493,1.152,0.0,82.0,78.0,,76.0,87.0,95.0,393.0,0.0,
2002-03,24,NJN,NBA,C,20.0,20.0,529.0,0.363,0.371,0.0,0.363,0.836,0.496,0.67,0.022,82.0,80.0,0.0,77.0,110.0,96.0,222.0,12.0,
2003-04,25,NJN,NBA,C,11.0,11.0,266.0,0.368,0.368,,0.368,0.75,0.444,0.421,0.0,84.0,80.0,,78.0,100.0,86.0,139.0,0.0,
2004-05,26,NJN,NBA,C,4.0,4.0,128.0,0.235,0.235,,0.235,0.375,0.268,0.471,0.0,53.0,50.0,,49.0,50.0,51.0,145.0,0.0,
2005-06,27,NJN,NBA,C,11.0,11.0,302.0,0.36,0.36,,0.36,0.591,0.447,0.88,0.0,79.0,75.0,,73.0,79.0,83.0,264.0,0.0,
2006-07,28,NJN,NBA,PF,12.0,12.0,329.0,0.571,0.571,,0.571,0.364,0.542,0.524,0.0,125.0,118.0,,115.0,48.0,100.0,160.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,ATL,NBA,C,3.0,0.0,10.0,0.6,0.6,,0.6,,0.6,0.0,0.0,130.0,122.0,,120.0,,111.0,0.0,0.0,
2010-11,32,ATL,NBA,C,12.0,9.0,158.0,0.643,0.643,,0.643,0.375,0.599,0.571,0.0,140.0,132.0,,129.0,49.0,111.0,190.0,0.0,
2011-12,33,ATL,NBA,C,5.0,4.0,85.0,0.545,0.545,,0.545,,0.545,0.0,0.0,122.0,114.0,,112.0,,103.0,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,95.0,71.0,2034.0,0.4,0.403,0.0,0.4,0.677,0.481,0.643,0.008,89.0,86.0,0.0,83.0,90.0,92.0,210.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),,75.0,58.0,1781.0,0.373,0.377,0.0,0.373,0.692,0.47,0.693,0.009,83.0,81.0,0.0,78.0,92.0,90.0,226.0,5.0,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,20.0,13.0,253.0,0.6,0.6,,0.6,0.375,0.582,0.267,0.0,131.0,124.0,,121.0,49.0,108.0,89.0,0.0,
