0
2017-18 Defensive Player of the Year (Hakeem Olajuwon Trophy)
2018-19 Defensive Player of the Year (Hakeem Olajuwon Trophy)
2020-21 Defensive Player of the Year (Hakeem Olajuwon Trophy)
2023-24 Defensive Player of the Year (Hakeem Olajuwon Trophy)
