Season,Team,Lg,Salary
2022-23,Denver Nuggets,NBA,"$2,193,960"
2023-24,Denver Nuggets,NBA,"$2,303,520"
2024-25,Denver Nuggets,NBA,"$2,413,560"
Career,(may be incomplete),,"$6,911,040"
