Season,Team,Lg,Salary
2017-18,Los Angeles Lakers,NBA,"$1,423,560"
2018-19,Los Angeles Lakers,NBA,"$1,689,840"
2019-20,Los Angeles Lakers,NBA,"$1,974,600"
2020-21,Los Angeles Lakers,NBA,"$3,562,178"
2021-22,Washington Wizards,NBA,"$13,000,000"
2022-23,Washington Wizards,NBA,"$13,000,000"
2023-24,Washington Wizards,NBA,"$25,568,182"
2024-25,Milwaukee Bucks,NBA,"$24,456,061"
Career,(may be incomplete),,"$84,674,421"
