"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2017-18,23,GSW,NBA,C,17,0,173,0.531,5.6,0.969,0.625,0.188,0.125,0.031,0.031,0.548,0.7,0.333,0.25,0.0,0.0,0.647,0.344,9,0.0,1,0,
2018-19,24,GSW,NBA,C,15,2,106,0.548,5.5,1.0,0.613,0.097,0.258,0.032,0.0,0.548,0.579,0.667,0.5,0.0,,0.706,0.226,5,,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,32,2,279,0.54,5.6,0.984,0.619,0.143,0.19,0.032,0.016,0.548,0.641,0.444,0.417,0.0,0.0,0.676,0.286,14,0.0,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,5,715,0.54,5.6,0.984,0.619,0.143,0.19,0.032,0.016,0.548,0.641,0.444,0.417,0.0,0.0,0.676,0.286,36,0.0,3,0,
