"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2001-02,21,NJN,NBA,SG,35,0,196,17,82,1,0,0,-10.2,-15.3,4,2,9,2,4,17,0,4,
2002-03,22,NJN,NBA,SG,17,0,69,0,95,5,0,0,-7.7,-13.8,3,1,2,1,3,6,1,1,
2003-04,23,NJN,NBA,SG,56,0,434,23,68,9,0,0,-13.7,-18.5,13,8,23,3,2,34,0,6,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,108,0,699,19,75,6,0,0,-12.1,-17.1,20,11,34,6,9,57,1,11,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,531,19,75,6,0,0,-12.1,-17.1,15,8,26,5,7,43,1,8,
