"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2001-02,21.0,MEMPHIS,36,1086,117,258,4,12,66,95,21,86,182,72,4,78,90,304,0.453,0.333,0.695,30.2,8.4,2.4,5.1
2002-03,22.0,MEMPHIS,25,670,98,205,2,7,45,63,4,51,140,34,4,53,49,243,0.478,0.286,0.714,26.8,9.7,2.0,5.6
2003-04,23.0,MEMPHIS,30,1030,176,371,57,138,72,114,16,96,165,71,7,74,69,481,0.474,0.413,0.632,34.3,16.0,3.2,5.5
Career,,,91,2786,391,834,63,157,183,272,41,233,487,177,15,205,208,1028,0.469,0.401,0.673,30.6,11.3,2.6,5.4
