"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2017-18,22,MEM,NBA,SF,82.0,74.0,2350.0,0.44,13.7,0.658,0.275,0.142,0.118,0.123,0.342,0.484,0.651,0.445,0.341,0.295,0.356,0.533,0.904,0.021,14.0,0.182,0.333,7.0,0.0,
2018-19,23,MEM,NBA,SF,18.0,0.0,330.0,0.402,13.1,0.672,0.32,0.164,0.115,0.074,0.328,0.415,0.462,0.4,0.357,0.333,0.375,0.647,1.0,0.016,2.0,0.15,0.333,1.0,0.0,
2019-20,24,MEM,NBA,SG,73.0,73.0,2112.0,0.407,15.6,0.615,0.169,0.155,0.174,0.117,0.385,0.438,0.528,0.38,0.435,0.392,0.358,0.535,0.891,0.013,11.0,0.107,0.386,1.0,0.0,
2020-21,25,MEM,NBA,SF,67.0,67.0,1997.0,0.419,15.0,0.639,0.155,0.167,0.229,0.088,0.361,0.461,0.606,0.395,0.411,0.462,0.344,0.513,0.867,0.028,29.0,0.159,0.559,0.0,0.0,
2021-22,26,MEM,NBA,SF,32.0,31.0,885.0,0.432,13.3,0.717,0.196,0.249,0.186,0.086,0.283,0.48,0.68,0.389,0.398,0.467,0.309,0.47,0.826,0.029,12.0,0.161,0.375,3.0,0.0,
2022-23,27,MEM,NBA,SF,73.0,73.0,2214.0,0.396,15.8,0.557,0.157,0.19,0.138,0.072,0.443,0.451,0.635,0.362,0.453,0.282,0.326,0.438,0.797,0.012,12.0,0.164,0.361,2.0,0.0,DEF2
2023-24,28,HOU,NBA,SF,72.0,72.0,2227.0,0.428,15.7,0.518,0.173,0.228,0.083,0.034,0.482,0.492,0.707,0.36,0.422,0.462,0.359,0.587,0.962,0.021,14.0,0.154,0.421,2.0,0.0,
2024-25,29,HOU,NBA,SF,75.0,75.0,2388.0,0.429,17.3,0.476,0.127,0.155,0.135,0.058,0.524,0.465,0.544,0.475,0.372,0.481,0.397,0.444,0.962,0.019,15.0,0.23,0.38,1.0,0.0,
2025-26,30,PHO,NBA,SF,9.0,9.0,265.0,0.459,16.5,0.534,0.151,0.151,0.158,0.075,0.466,0.577,0.682,0.364,0.652,0.636,0.324,0.333,0.864,0.014,2.0,0.191,0.231,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,501.0,474.0,14768.0,0.42,15.1,0.591,0.177,0.178,0.154,0.083,0.409,0.466,0.615,0.395,0.414,0.394,0.354,0.503,0.897,0.019,111.0,0.167,0.397,17.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,78.0,2417.0,0.42,15.1,0.591,0.177,0.178,0.154,0.083,0.409,0.466,0.615,0.395,0.414,0.394,0.354,0.503,0.897,0.019,18.0,0.167,0.397,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),,345.0,318.0,9888.0,0.416,14.4,0.629,0.188,0.175,0.169,0.097,0.371,0.459,0.608,0.39,0.413,0.374,0.342,0.505,0.862,0.02,80.0,0.151,0.407,14.0,0.0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,147.0,147.0,4615.0,0.429,16.5,0.495,0.149,0.189,0.111,0.047,0.505,0.478,0.632,0.411,0.389,0.474,0.38,0.515,0.962,0.02,29.0,0.197,0.394,3.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,9.0,9.0,265.0,0.459,16.5,0.534,0.151,0.151,0.158,0.075,0.466,0.577,0.682,0.364,0.652,0.636,0.324,0.333,0.864,0.014,2.0,0.191,0.231,0.0,0.0,
