0
2011-12 NBA 0.050 (21)
2012-13 NBA 0.417 (6)
2013-14 NBA 0.020 (28)
2014-15 NBA 0.101 (14)
2015-16 NBA 0.573 (3)
2016-17 NBA 0.230 (10)
2017-18 NBA 0.010 (29)
2019-20 NBA 0.005 (32)
