"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2005-06,24,SAC,NBA,SF,67.0,11.0,1301.0,0.0,37.0,62.0,1.0,0.0,-0.8,-3.8,40.0,16.0,77.0,8.0,34.0,7.0,205.0,10.0,11.0,
2006-07,25,SAC,NBA,SF,79.0,5.0,1410.0,0.0,15.0,72.0,13.0,0.0,-0.2,2.6,27.0,19.0,93.0,12.0,32.0,12.0,197.0,9.0,14.0,
2007-08,26,SAC,NBA,SF,79.0,20.0,2096.0,0.0,10.0,80.0,10.0,0.0,-3.2,-1.8,61.0,24.0,124.0,24.0,86.0,20.0,285.0,24.0,42.0,
2008-09,27,SAC,NBA,SF,65.0,36.0,1975.0,0.0,38.0,56.0,6.0,0.0,-11.3,-3.7,57.0,23.0,108.0,15.0,59.0,16.0,356.0,10.0,28.0,
2009-10,28,SAC,NBA,SG,25.0,4.0,575.0,42.0,58.0,0.0,0.0,0.0,-2.3,2.7,10.0,8.0,26.0,2.0,7.0,2.0,94.0,2.0,8.0,
2010-11,29,SAC,NBA,SF,58.0,34.0,1386.0,0.0,24.0,75.0,1.0,0.0,-5.6,0.3,18.0,16.0,70.0,6.0,27.0,4.0,160.0,6.0,17.0,
2011-12,30,SAC,NBA,SF,49.0,3.0,798.0,0.0,29.0,69.0,2.0,0.0,-7.9,-2.5,9.0,4.0,41.0,3.0,9.0,1.0,69.0,0.0,5.0,
2012-13,31,2TM,NBA,SF,58.0,20.0,1029.0,1.0,56.0,43.0,0.0,0.0,-2.2,0.4,20.0,5.0,60.0,4.0,7.0,0.0,145.0,0.0,5.0,
2012-13,31,SAC,NBA,SG,40.0,15.0,710.0,1.0,67.0,32.0,0.0,0.0,-6.3,-1.1,11.0,4.0,46.0,3.0,5.0,0.0,99.0,0.0,5.0,
2012-13,31,HOU,NBA,SF,18.0,5.0,319.0,0.0,33.0,67.0,0.0,0.0,7.0,3.6,9.0,1.0,14.0,1.0,2.0,0.0,46.0,0.0,0.0,
2013-14,32,HOU,NBA,SF,55.0,4.0,1083.0,0.0,34.0,65.0,1.0,0.0,2.1,-3.7,15.0,9.0,69.0,1.0,6.0,3.0,149.0,0.0,13.0,
2014-15,33,HOU,NBA,SF,14.0,0.0,200.0,0.0,33.0,61.0,6.0,0.0,-1.5,-5.4,4.0,3.0,12.0,0.0,2.0,0.0,36.0,1.0,2.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,549.0,137.0,11853.0,2.0,30.0,63.0,5.0,0.0,-3.9,-1.4,261.0,127.0,680.0,75.0,269.0,65.0,1696.0,62.0,145.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1770.0,2.0,30.0,63.0,5.0,0.0,-3.9,-1.4,39.0,19.0,102.0,11.0,40.0,10.0,253.0,9.0,22.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (8 Yrs),SAC (8 Yrs),SAC (8 Yrs),SAC (8 Yrs),,462.0,128.0,10251.0,2.0,29.0,63.0,5.0,0.0,-4.9,-1.3,233.0,114.0,585.0,73.0,259.0,62.0,1465.0,61.0,130.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,87.0,9.0,1602.0,0.0,34.0,65.0,1.0,0.0,2.6,-2.5,28.0,13.0,95.0,2.0,10.0,3.0,231.0,1.0,15.0,
