Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,20,ORL,NBA,PG,47.0,34.0,1273.0,219.0,552.0,0.397,58.0,172.0,0.337,161.0,380.0,0.424,0.449,109.0,131.0,0.832,38.0,183.0,221.0,192.0,30.0,18.0,106.0,98.0,605.0,0.0,
2021-22,21,ORL,NBA,PG,65.0,65.0,2059.0,357.0,912.0,0.391,132.0,391.0,0.338,225.0,521.0,0.432,0.464,216.0,253.0,0.854,32.0,316.0,348.0,369.0,46.0,17.0,170.0,171.0,1062.0,0.0,
2022-23,22,ORL,NBA,PG,60.0,4.0,1552.0,277.0,610.0,0.454,75.0,206.0,0.364,202.0,404.0,0.5,0.516,152.0,170.0,0.894,47.0,241.0,288.0,235.0,37.0,31.0,91.0,158.0,781.0,0.0,
2023-24,23,ORL,NBA,PG,81.0,0.0,1817.0,332.0,763.0,0.435,93.0,275.0,0.338,239.0,488.0,0.49,0.496,180.0,218.0,0.826,64.0,247.0,311.0,236.0,64.0,37.0,126.0,175.0,937.0,0.0,
2024-25,24,ORL,NBA,PG,67.0,22.0,1234.0,230.0,543.0,0.424,77.0,218.0,0.353,153.0,325.0,0.471,0.494,93.0,113.0,0.823,46.0,158.0,204.0,191.0,45.0,32.0,103.0,151.0,630.0,0.0,
2025-26,25,MIL,NBA,PG,21.0,0.0,355.0,68.0,160.0,0.425,12.0,47.0,0.255,56.0,113.0,0.496,0.463,11.0,20.0,0.55,10.0,49.0,59.0,90.0,15.0,7.0,44.0,48.0,159.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,341.0,125.0,8290.0,1483.0,3540.0,0.419,447.0,1309.0,0.341,1036.0,2231.0,0.464,0.482,761.0,905.0,0.841,237.0,1194.0,1431.0,1313.0,237.0,142.0,640.0,801.0,4174.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,1993.0,357.0,851.0,0.419,107.0,315.0,0.341,249.0,536.0,0.464,0.482,183.0,218.0,0.841,57.0,287.0,344.0,316.0,57.0,34.0,154.0,193.0,1004.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),,320.0,125.0,7935.0,1415.0,3380.0,0.419,435.0,1262.0,0.345,980.0,2118.0,0.463,0.483,750.0,885.0,0.847,227.0,1145.0,1372.0,1223.0,222.0,135.0,596.0,753.0,4015.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,21.0,0.0,355.0,68.0,160.0,0.425,12.0,47.0,0.255,56.0,113.0,0.496,0.463,11.0,20.0,0.55,10.0,49.0,59.0,90.0,15.0,7.0,44.0,48.0,159.0,0.0,
