"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2003-04,19.0,FLORIDA,30,391,46,76,0,0,21,38,28,78,3,8,13,29,68,113,0.605,,0.553,13.0,3.8,2.6,0.1
2004-05,20.0,FLORIDA,32,396,45,73,0,0,14,23,27,80,10,13,20,26,64,104,0.616,,0.609,12.4,3.3,2.5,0.3
2005-06,21.0,FLORIDA,39,681,97,139,0,0,38,54,44,140,19,14,14,36,83,232,0.698,,0.704,17.5,5.9,3.6,0.5
2006-07,22.0,FLORIDA,40,726,98,142,0,0,52,83,63,147,17,13,12,47,92,248,0.69,,0.627,18.2,6.2,3.7,0.4
Career,,,141,2194,286,430,0,0,125,198,162,445,49,48,59,138,307,697,0.665,,0.631,15.6,4.9,3.2,0.3
