"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,20.0,MEM,NBA,42:19,13.0,23.0,4.0,10.0,12.0,20.0,11.0,15.0,4.0,9.0,13.0,14.0,5.0,2.0,7.0,4.0,30.0,29.4
2020-21,21.0,MEM,NBA,45:26,18.0,27.0,4.0,13.0,17.0,25.0,12.0,15.0,3.0,10.0,11.0,13.0,3.0,2.0,7.0,4.0,44.0,40.1
2021-22,22.0,MEM,NBA,41:51,22.0,34.0,6.0,12.0,18.0,30.0,21.0,25.0,7.0,11.0,13.0,14.0,4.0,2.0,9.0,4.0,52.0,39.5
2022-23,23.0,MEM,NBA,41:31,17.0,29.0,5.0,12.0,15.0,24.0,15.0,18.0,3.0,10.0,13.0,17.0,3.0,2.0,8.0,5.0,49.0,43.0
2023-24,24.0,MEM,NBA,39:39,14.0,25.0,3.0,9.0,13.0,22.0,10.0,12.0,3.0,7.0,8.0,11.0,2.0,2.0,6.0,4.0,34.0,26.7
2024-25,25.0,MEM,NBA,37:22,17.0,29.0,5.0,13.0,16.0,24.0,14.0,14.0,3.0,9.0,10.0,14.0,4.0,2.0,7.0,5.0,44.0,40.1
2025-26,26.0,MEM,NBA,34:58,13.0,23.0,3.0,8.0,11.0,17.0,9.0,9.0,2.0,7.0,8.0,13.0,3.0,1.0,8.0,5.0,35.0,27.0
Career,,,,45:26,22.0,34.0,6.0,13.0,18.0,30.0,21.0,25.0,7.0,11.0,13.0,17.0,5.0,2.0,9.0,5.0,52.0,43.0
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,MEM,NBA,45:26,22.0,34.0,6.0,13.0,18.0,30.0,21.0,25.0,7.0,11.0,13.0,17.0,5.0,2.0,9.0,5.0,52.0,43.0
