Season,Team,Lg,Salary
2012-13,Dallas Mavericks,NBA,"$473,604"
2013-14,Dallas Mavericks,NBA,"$788,872"
2014-15,Dallas Mavericks,NBA,"$915,243"
2014-15,Dallas Mavericks,NBA,"$236,866"
Career,(may be incomplete),,"$2,414,585"
