Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,20,BRK,NBA,PF,5,0,4.4,1.4,2.6,0.538,0.4,1.0,0.4,1.0,1.6,0.625,0.615,0.0,0.0,0.8,0.4,1.2,0.2,0.2,0.0,0.6,0.8,3.2,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,4.4,1.4,2.6,0.538,0.4,1.0,0.4,1.0,1.6,0.625,0.615,0.0,0.0,0.8,0.4,1.2,0.2,0.2,0.0,0.6,0.8,3.2,
