"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2016-17,18.0,TENNESSEE,32,814,132,262,12,32,126,189,94,189,36,26,61,62,105,402,0.504,0.375,0.667,25.4,12.6,5.9,1.1
2017-18,19.0,TENNESSEE,35,1008,183,387,3,25,162,212,81,211,66,21,44,74,116,531,0.473,0.12,0.764,28.8,15.2,6.0,1.9
2018-19,20.0,TENNESSEE,37,1181,234,415,15,46,213,260,82,278,117,42,55,83,110,696,0.564,0.326,0.819,31.9,18.8,7.5,3.2
Career,,,104,3003,549,1064,30,103,501,661,257,678,219,89,160,219,331,1629,0.516,0.291,0.758,28.9,15.7,6.5,2.1
