Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,21,BOS,NBA,PF,17,0,170,15,26,0.577,10,17,0.588,5,9,0.556,0.769,7,10,0.7,7,19,26,6,2,5,4,33,47,0,
2020-21,22,BOS,NBA,PF,5,0,57,6,12,0.5,2,4,0.5,4,8,0.5,0.583,3,3,1.0,3,7,10,4,1,4,1,7,17,0,
2021-22,23,BOS,NBA,PF,24,5,654,65,150,0.433,35,89,0.393,30,61,0.492,0.55,42,52,0.808,23,68,91,19,8,18,20,83,207,0,
2022-23,24,BOS,NBA,PF,15,0,265,25,53,0.472,18,40,0.45,7,13,0.538,0.642,8,10,0.8,11,22,33,18,5,6,4,25,76,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,61,5,1146,111,241,0.461,65,150,0.433,46,91,0.505,0.595,60,75,0.8,44,116,160,47,16,33,29,148,347,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,7,1541,149,324,0.461,87,202,0.433,62,122,0.505,0.595,81,101,0.8,59,156,215,63,22,44,39,199,466,0,
