Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,MEM,@,SAC,"W, 115-107",*,27,0,8,0.0,0,4,0.0,2,4,0.5,0,2,2,7,1,0,2,3,2,-1.1,5
2025-11-28,MEM,@,LAC,"W, 112-107",*,23,7,17,0.412,2,7,0.286,0,0,,0,1,1,5,1,1,3,3,16,8.2,-13
2025-11-26,MEM,@,NOP,"W, 133-128 (OT)",*,35,2,6,0.333,0,3,0.0,1,2,0.5,2,2,4,17,2,1,6,1,5,11.4,27
2025-11-24,MEM,,DEN,"L, 115-125",*,24,2,8,0.25,2,6,0.333,0,0,,1,4,5,7,1,2,1,1,6,9.0,-3
2025-11-22,MEM,@,DAL,"W, 102-96",*,24,3,9,0.333,0,3,0.0,4,4,1.0,3,7,10,6,2,0,3,4,10,10.7,3
