Highlight,Unnamed: 1,In Stathead
"Career high, Points",14.0,View full stats from top 20 games
"Career high, Rebounds",10.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Blocks",5.0,View full stats from top 20 games
"Career high, Game Score",13.7,View full stats from top 20 games
