Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2015-16,22,DET,NBA,PG,1.0,0.0,2.0,65.2,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.95,34.9,10.5,45.5,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,25,BRK,NBA,PG,5.0,0.0,131.0,12.4,0.536,0.387,0.226,2.9,7.7,5.1,10.3,0.7,0.0,10.5,23.7,0.1,-0.1,0.0,-0.005,-0.4,-2.7,-3.2,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,28,DAL,NBA,PG,18.0,3.0,501.0,16.6,0.576,0.5,0.349,1.9,8.6,5.2,21.8,1.6,1.1,11.6,23.7,0.8,0.2,1.1,0.101,1.8,-0.5,1.3,0.4,
2022-23,29,BRK,NBA,PG,4.0,4.0,159.0,12.8,0.544,0.353,0.431,0.7,8.5,4.7,28.7,1.7,0.6,16.5,22.5,0.0,0.1,0.1,0.018,-0.8,-0.5,-1.3,0.0,
2023-24,30,LAL,NBA,PG,5.0,0.0,73.0,7.5,0.451,0.571,0.429,1.6,8.9,5.3,13.7,1.4,1.2,5.7,11.2,0.0,0.1,0.1,0.041,-3.3,1.7,-1.5,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,33.0,7.0,866.0,14.6,0.558,0.456,0.341,1.8,8.4,5.1,20.8,1.4,0.8,12.0,22.4,0.9,0.3,1.2,0.067,0.6,-0.6,0.0,0.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,2152.0,14.6,0.558,0.456,0.341,1.8,8.4,5.1,20.8,1.4,0.8,12.0,22.4,2.3,0.7,3.0,0.067,0.6,-0.6,0.0,1.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,9.0,4.0,290.0,12.6,0.539,0.372,0.319,1.7,8.1,4.9,20.4,1.2,0.3,13.4,23.0,0.0,0.0,0.0,0.008,-0.6,-1.5,-2.1,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,18.0,3.0,501.0,16.6,0.576,0.5,0.349,1.9,8.6,5.2,21.8,1.6,1.1,11.6,23.7,0.8,0.2,1.1,0.101,1.8,-0.5,1.3,0.4,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,5.0,0.0,73.0,7.5,0.451,0.571,0.429,1.6,8.9,5.3,13.7,1.4,1.2,5.7,11.2,0.0,0.1,0.1,0.041,-3.3,1.7,-1.5,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,1.0,0.0,2.0,65.2,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.95,34.9,10.5,45.5,0.0,
