"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,21.0,UTA,NBA,36:35,3.0,10.0,1.0,5.0,3.0,8.0,12.0,12.0,1.0,3.0,3.0,5.0,2.0,0.0,1.0,2.0,17.0,16.9
2016-17,26.0,UTA,NBA,42:27,13.0,21.0,4.0,9.0,9.0,17.0,13.0,14.0,3.0,9.0,10.0,6.0,2.0,2.0,5.0,4.0,40.0,30.4
2018-19,28.0,BOS,NBA,33:37,7.0,12.0,3.0,4.0,4.0,10.0,4.0,4.0,1.0,7.0,7.0,5.0,2.0,1.0,3.0,4.0,20.0,17.3
2019-20,29.0,BOS,NBA,34:27,5.0,13.0,2.0,6.0,4.0,7.0,4.0,4.0,2.0,5.0,7.0,4.0,4.0,1.0,2.0,4.0,14.0,11.7
2023-24,33.0,OKC,NBA,10:11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
Career,,,,42:27,13.0,21.0,4.0,9.0,9.0,17.0,13.0,14.0,3.0,9.0,10.0,6.0,4.0,2.0,5.0,4.0,40.0,30.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,UTA,NBA,42:27,13.0,21.0,4.0,9.0,9.0,17.0,13.0,14.0,3.0,9.0,10.0,6.0,2.0,2.0,5.0,4.0,40.0,30.4
2 Seasons,,BOS,NBA,34:27,7.0,13.0,3.0,6.0,4.0,10.0,4.0,4.0,2.0,7.0,7.0,5.0,4.0,1.0,3.0,4.0,20.0,17.3
1 Season,,OKC,NBA,10:11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
