Season,Team,Lg,Salary
2020-21,Golden State Warriors,NBA,"$8,730,240"
2021-22,Golden State Warriors,NBA,"$9,166,800"
2022-23,Detroit Pistons,NBA,"$9,603,360"
2023-24,Detroit Pistons,NBA,"$12,119,440"
2024-25,Toronto Raptors,NBA,"$2,237,691"
Career,(may be incomplete),,"$41,857,531"
