Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,CLE,@,IND,"W, 135-119",*,28,6,13,0.462,0,3,0.0,1,2,0.5,1,4,5,5,0,2,0,5,13,10.7,22
2025-11-30,CLE,,BOS,"L, 115-117",*,39,11,17,0.647,3,6,0.5,2,2,1.0,5,9,14,4,0,0,1,1,27,27.1,8
2025-11-28,CLE,@,ATL,"L, 123-130",*,34,7,17,0.412,3,6,0.5,3,3,1.0,4,10,14,7,2,2,2,2,20,22.2,-4
2025-11-24,CLE,@,TOR,"L, 99-110",*,31,5,7,0.714,2,3,0.667,2,2,1.0,0,5,5,4,0,1,4,0,14,12.1,-21
2025-11-23,CLE,,LAC,"W, 120-105",*,34,9,12,0.75,0,2,0.0,0,4,0.0,3,7,10,2,2,2,1,3,18,18.4,26
