"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2016-17,20,SAS,NBA,PG,38,8,322,86,14,0,0,0,2.3,-6.1,20,12,8,5,13,1,110,1,9,
2017-18,21,SAS,NBA,PG,81,48,1743,55,45,0,0,0,5.8,5.2,62,44,71,12,62,4,539,14,44,DEF2
2018-19,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2019-20,23,SAS,NBA,PG,66,58,1687,80,20,0,0,0,-4.4,-6.4,59,45,58,13,55,11,639,15,37,
2020-21,24,SAS,NBA,PG,67,67,2139,63,38,0,0,0,1.7,8.9,68,32,47,7,61,8,847,19,56,
2021-22,25,SAS,NBA,PG,68,68,2366,92,8,0,0,0,1.0,2.3,117,46,52,11,115,9,1471,32,58,AS
2022-23,26,ATL,NBA,SG,74,74,2693,29,70,1,0,0,-1.2,-5.0,85,56,53,6,92,6,1042,26,56,
2023-24,27,ATL,NBA,SG,78,78,2783,38,62,0,0,0,-3.2,-3.1,117,59,57,14,116,8,1221,29,69,
2024-25,28,NOP,NBA,PG,31,31,1012,22,76,2,0,0,-10.0,-0.5,62,36,21,3,56,1,543,11,20,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,503,432,14745,55,44,0,0,0,-0.9,-0.1,590,330,367,71,570,48,6412,147,349,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,70,2404,55,44,0,0,0,-0.9,-0.1,96,54,60,12,93,8,1045,24,57,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,320,249,8257,74,26,0,0,0,1.2,2.5,326,179,236,48,306,33,3606,81,204,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,152,152,5476,34,66,1,0,0,-2.2,-4.0,202,115,110,20,208,14,2263,55,125,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,31,31,1012,22,76,2,0,0,-10.0,-0.5,62,36,21,3,56,1,543,11,20,
