Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,20,SAS,NBA,PG,11.0,2.0,168.0,7.0,18.7,0.377,0.0,0.9,0.0,7.0,17.8,0.397,0.377,5.2,7.7,0.68,1.2,7.0,8.3,8.3,4.9,0.3,4.9,4.3,19.3,91.0,106.0,
2017-18,21,SAS,NBA,PG,5.0,5.0,96.0,7.5,16.6,0.452,2.1,3.2,0.667,5.4,13.4,0.4,0.516,3.7,4.8,0.778,2.1,9.1,11.2,4.8,2.7,1.1,2.7,5.9,20.9,108.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,26,ATL,NBA,SG,5.0,5.0,190.0,11.5,25.8,0.447,3.5,9.3,0.378,8.0,16.6,0.485,0.515,2.3,2.3,1.0,2.3,6.8,9.0,8.5,2.5,0.3,2.5,1.8,28.9,116.0,119.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,21.0,12.0,454.0,9.1,21.4,0.426,2.0,5.0,0.391,7.1,16.3,0.436,0.472,3.6,4.7,0.767,1.9,7.4,9.2,7.7,3.4,0.4,3.4,3.5,23.8,106.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,16.0,7.0,264.0,7.2,17.9,0.402,0.8,1.8,0.444,6.4,16.2,0.398,0.424,4.7,6.6,0.706,1.6,7.8,9.4,7.0,4.1,0.6,4.1,4.9,19.9,97.0,107.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,5.0,5.0,190.0,11.5,25.8,0.447,3.5,9.3,0.378,8.0,16.6,0.485,0.515,2.3,2.3,1.0,2.3,6.8,9.0,8.5,2.5,0.3,2.5,1.8,28.9,116.0,119.0,
