Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,20,POR,NBA,SF,2,0,8,0.0,6.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,6.3,12.6,18.9,6.3,0.0,0.0,6.3,0.0,0.0,61,123,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,8,0.0,6.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,6.3,12.6,18.9,6.3,0.0,0.0,6.3,0.0,0.0,61,123,
