"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,21,MIA,NBA,EC1,MIL,L (0-4),3.0,4.0,2.3,2.0,0.0,0.0,0.7,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,1.0,4.0,0.25,0.0,6.0,6.0,0.0,0.0,2.0,4.0,1.0,7.0,
2021-22,22,TOR,NBA,EC1,PHI,L (2-4),6.0,27.8,10.2,4.8,1.0,0.2,0.8,25.0,52.0,0.481,5.0,16.0,0.313,20.0,36.0,0.556,0.529,6.0,10.0,0.6,8.0,21.0,29.0,6.0,1.0,5.0,9.0,14.0,61.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,24,NYK,NBA,EC1,PHI,W (4-2),2.0,15.0,2.5,3.5,1.0,0.0,2.5,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,0.286,0.286,1.0,2.0,0.5,4.0,3.0,7.0,2.0,0.0,5.0,2.0,4.0,5.0,
2023-24,24,NYK,NBA,ECS,IND,L (3-4),7.0,22.0,6.0,4.4,0.4,0.6,1.0,19.0,36.0,0.528,0.0,3.0,0.0,19.0,33.0,0.576,0.528,4.0,11.0,0.364,18.0,13.0,31.0,3.0,4.0,7.0,2.0,16.0,42.0,
2024-25,25,NYK,NBA,ECS,BOS,W (4-2),5.0,4.8,2.4,1.4,0.0,0.0,0.0,5.0,12.0,0.417,0.0,1.0,0.0,5.0,11.0,0.455,0.417,2.0,3.0,0.667,3.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,12.0,
2024-25,25,NYK,NBA,ECF,IND,L (2-4),3.0,3.3,0.7,0.7,0.0,0.3,0.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,26.0,15.3,5.0,3.2,0.4,0.2,0.7,55.0,113.0,0.487,5.0,20.0,0.25,50.0,93.0,0.538,0.509,14.0,31.0,0.452,33.0,49.0,82.0,11.0,6.0,19.0,18.0,37.0,129.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,11.0,19.0,6.6,3.8,0.7,0.1,1.1,30.0,63.0,0.476,5.0,16.0,0.313,25.0,47.0,0.532,0.516,8.0,16.0,0.5,12.0,30.0,42.0,8.0,1.0,12.0,15.0,19.0,73.0,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),1-1,12.0,14.8,4.5,3.2,0.3,0.3,0.6,24.0,48.0,0.5,0.0,4.0,0.0,24.0,44.0,0.545,0.5,6.0,14.0,0.429,21.0,17.0,38.0,3.0,4.0,7.0,3.0,17.0,54.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,3.0,3.3,0.7,0.7,0.0,0.3,0.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,
