"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2003-04,20.0,CALIFORNIA,27,804,142,291,0,1,125,205,92,256,19,19,17,53,62,409,0.488,0.0,0.61,29.8,15.1,9.5,0.7
2005-06,22.0,CALIFORNIA,27,953,178,359,3,9,194,270,89,273,38,24,15,66,67,553,0.496,0.333,0.719,35.3,20.5,10.1,1.4
Career,,,54,1757,320,650,3,10,319,475,181,529,57,43,32,119,129,962,0.492,0.3,0.672,32.5,17.8,9.8,1.1
