"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2001-02,21.0,GSW,NBA,43:35,18.0,28.0,4.0,7.0,16.0,23.0,10.0,11.0,6.0,7.0,10.0,8.0,5.0,3.0,9.0,6.0,40.0,30.1
2002-03,22.0,GSW,NBA,48:00,12.0,27.0,6.0,10.0,11.0,22.0,11.0,13.0,6.0,8.0,13.0,8.0,5.0,3.0,6.0,6.0,39.0,28.7
2003-04,23.0,GSW,NBA,48:20,12.0,26.0,7.0,9.0,12.0,21.0,11.0,14.0,5.0,12.0,13.0,6.0,5.0,3.0,6.0,6.0,35.0,29.7
2004-05,24.0,GSW,NBA,49:46,17.0,30.0,6.0,11.0,15.0,23.0,10.0,13.0,5.0,11.0,12.0,8.0,5.0,3.0,6.0,5.0,42.0,37.0
2005-06,25.0,GSW,NBA,46:15,17.0,29.0,7.0,14.0,13.0,21.0,10.0,13.0,4.0,11.0,14.0,8.0,5.0,2.0,6.0,6.0,44.0,35.5
2006-07,26.0,GSW,NBA,46:32,14.0,28.0,8.0,13.0,8.0,19.0,7.0,8.0,6.0,10.0,12.0,8.0,4.0,3.0,5.0,5.0,36.0,36.1
2007-08,27.0,CHA,NBA,51:23,16.0,32.0,7.0,13.0,12.0,20.0,12.0,13.0,4.0,12.0,14.0,8.0,8.0,3.0,7.0,6.0,42.0,33.8
2008-09,28.0,TOT,NBA,44:37,14.0,22.0,6.0,10.0,10.0,17.0,8.0,9.0,5.0,7.0,10.0,6.0,4.0,2.0,5.0,6.0,35.0,31.8
2008-09,28.0,CHA,NBA,42:19,11.0,21.0,4.0,7.0,8.0,17.0,8.0,9.0,5.0,6.0,9.0,5.0,2.0,1.0,3.0,6.0,25.0,19.3
2008-09,28.0,PHO,NBA,44:37,14.0,22.0,6.0,10.0,10.0,16.0,7.0,9.0,4.0,7.0,10.0,6.0,4.0,2.0,5.0,6.0,35.0,31.8
2009-10,29.0,PHO,NBA,44:56,12.0,20.0,6.0,9.0,10.0,14.0,8.0,11.0,4.0,11.0,13.0,5.0,5.0,3.0,4.0,5.0,34.0,28.9
2010-11,30.0,TOT,NBA,45:11,15.0,29.0,7.0,11.0,8.0,21.0,10.0,10.0,5.0,8.0,10.0,5.0,4.0,1.0,4.0,5.0,39.0,34.8
2010-11,30.0,PHO,NBA,43:12,15.0,29.0,7.0,10.0,8.0,21.0,10.0,10.0,5.0,6.0,10.0,3.0,4.0,1.0,3.0,5.0,39.0,34.8
2010-11,30.0,ORL,NBA,45:11,10.0,20.0,7.0,11.0,6.0,10.0,5.0,6.0,2.0,8.0,9.0,5.0,4.0,1.0,4.0,5.0,30.0,21.7
2011-12,31.0,ORL,NBA,42:12,11.0,18.0,9.0,11.0,6.0,11.0,5.0,8.0,3.0,7.0,9.0,5.0,3.0,3.0,4.0,4.0,31.0,24.7
2012-13,32.0,PHI,NBA,41:36,9.0,17.0,5.0,9.0,6.0,9.0,3.0,4.0,2.0,8.0,9.0,7.0,5.0,3.0,2.0,4.0,22.0,20.2
2014-15,34.0,PHI,NBA,35:32,8.0,19.0,4.0,9.0,4.0,10.0,9.0,9.0,3.0,7.0,7.0,5.0,2.0,1.0,3.0,4.0,29.0,23.0
Career,,,,51:23,18.0,32.0,9.0,14.0,16.0,23.0,12.0,14.0,6.0,12.0,14.0,8.0,8.0,3.0,9.0,6.0,44.0,37.0
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,GSW,NBA,49:46,18.0,30.0,8.0,14.0,16.0,23.0,11.0,14.0,6.0,12.0,14.0,8.0,5.0,3.0,9.0,6.0,44.0,37.0
3 Seasons,,PHO,NBA,44:56,15.0,29.0,7.0,10.0,10.0,21.0,10.0,11.0,5.0,11.0,13.0,6.0,5.0,3.0,5.0,6.0,39.0,34.8
2 Seasons,,ORL,NBA,45:11,11.0,20.0,9.0,11.0,6.0,11.0,5.0,8.0,3.0,8.0,9.0,5.0,4.0,3.0,4.0,5.0,31.0,24.7
2 Seasons,,CHA,NBA,51:23,16.0,32.0,7.0,13.0,12.0,20.0,12.0,13.0,5.0,12.0,14.0,8.0,8.0,3.0,7.0,6.0,42.0,33.8
2 Seasons,,PHI,NBA,41:36,9.0,19.0,5.0,9.0,6.0,10.0,9.0,9.0,3.0,8.0,9.0,7.0,5.0,3.0,3.0,4.0,29.0,23.0
