Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,24,LAL,NBA,C,12.0,0.0,217.0,5.7,13.1,0.434,0.0,0.0,5.7,13.1,0.434,0.434,2.7,4.0,0.688,9.7,9.2,18.8,0.2,0.7,2.0,1.7,7.9,14.1,111.0,109.0,
2012-13,25,LAL,NBA,PF,3.0,0.0,31.0,8.4,16.8,0.5,0.0,0.0,8.4,16.8,0.5,0.5,0.0,0.0,,3.4,15.1,18.5,1.7,0.0,3.4,0.0,3.4,16.8,111.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,IND,NBA,C,5.0,0.0,15.0,0.0,10.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,,7.2,14.4,21.6,7.2,0.0,0.0,0.0,3.6,0.0,72.0,102.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20.0,0.0,263.0,5.7,13.5,0.424,0.0,0.0,5.7,13.5,0.424,0.424,2.2,3.3,0.688,8.8,10.2,19.0,0.8,0.6,2.0,1.4,7.1,13.7,110.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,15.0,0.0,248.0,6.1,13.6,0.444,0.0,0.0,6.1,13.6,0.444,0.444,2.4,3.5,0.688,8.9,9.9,18.8,0.4,0.6,2.2,1.5,7.3,14.5,111.0,109.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,15.0,0.0,10.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,,7.2,14.4,21.6,7.2,0.0,0.0,0.0,3.6,0.0,72.0,102.0,
