Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,24,LAL,NBA,C,12.0,0.0,217.0,23.0,53.0,0.434,0.0,0.0,23.0,53.0,0.434,0.434,11.0,16.0,0.688,39.0,37.0,76.0,1.0,3.0,8.0,7.0,32.0,57.0,0.0,
2012-13,25,LAL,NBA,PF,3.0,0.0,31.0,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,0.0,0.0,,2.0,9.0,11.0,1.0,0.0,2.0,0.0,2.0,10.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,IND,NBA,C,5.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20.0,0.0,263.0,28.0,66.0,0.424,0.0,0.0,28.0,66.0,0.424,0.424,11.0,16.0,0.688,43.0,50.0,93.0,4.0,3.0,10.0,7.0,35.0,67.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1078.0,115.0,271.0,0.424,0.0,0.0,115.0,271.0,0.424,0.424,45.0,66.0,0.688,176.0,205.0,381.0,16.0,12.0,41.0,29.0,144.0,275.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,15.0,0.0,248.0,28.0,63.0,0.444,0.0,0.0,28.0,63.0,0.444,0.444,11.0,16.0,0.688,41.0,46.0,87.0,2.0,3.0,10.0,7.0,34.0,67.0,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
