Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,24,LAL,NBA,C,12.0,0.0,18.1,1.9,4.4,0.434,0.0,0.0,1.9,4.4,0.434,0.434,0.9,1.3,0.688,3.3,3.1,6.3,0.1,0.3,0.7,0.6,2.7,4.8,
2012-13,25,LAL,NBA,PF,3.0,0.0,10.3,1.7,3.3,0.5,0.0,0.0,1.7,3.3,0.5,0.5,0.0,0.0,,0.7,3.0,3.7,0.3,0.0,0.7,0.0,0.7,3.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,IND,NBA,C,5.0,0.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.8,1.2,0.4,0.0,0.0,0.0,0.2,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20.0,0.0,13.2,1.4,3.3,0.424,0.0,0.0,1.4,3.3,0.424,0.424,0.6,0.8,0.688,2.2,2.5,4.7,0.2,0.2,0.5,0.4,1.8,3.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,15.0,0.0,16.5,1.9,4.2,0.444,0.0,0.0,1.9,4.2,0.444,0.444,0.7,1.1,0.688,2.7,3.1,5.8,0.1,0.2,0.7,0.5,2.3,4.5,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.8,1.2,0.4,0.0,0.0,0.0,0.2,0.0,
