Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,21,2TM,NBA,PF,11.0,0.0,3.3,0.5,1.8,0.25,0.0,0.0,0.5,1.8,0.25,0.25,0.0,0.0,0.4,0.7,1.1,0.3,0.1,0.1,0.0,0.3,0.9,
2007-08,21,SAS,NBA,SF,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08,21,LAC,NBA,PF,10.0,0.0,3.4,0.5,1.9,0.263,0.0,0.0,0.5,1.9,0.263,0.263,0.0,0.0,0.4,0.8,1.2,0.3,0.1,0.0,0.0,0.3,1.0,
2008-09,22,SAS,NBA,PF,2.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,13.0,0.0,3.0,0.5,1.7,0.318,0.0,0.0,0.5,1.7,0.318,0.318,0.0,0.0,0.3,0.6,0.9,0.2,0.1,0.1,0.0,0.3,1.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,3.0,0.0,1.7,0.7,1.0,0.667,0.0,0.0,0.7,1.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,10.0,0.0,3.4,0.5,1.9,0.263,0.0,0.0,0.5,1.9,0.263,0.263,0.0,0.0,0.4,0.8,1.2,0.3,0.1,0.0,0.0,0.3,1.0,
