"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2010-11,18.0,MICHIGAN,35,1074,159,379,76,207,91,119,27,133,59,34,5,45,68,485,0.42,0.367,0.765,30.7,13.9,3.8,1.7
2011-12,19.0,MICHIGAN,34,1162,167,400,53,187,108,151,26,130,73,16,11,66,71,495,0.418,0.283,0.715,34.2,14.6,3.8,2.1
2012-13,20.0,MICHIGAN,38,1324,201,460,73,195,77,111,9,177,93,26,17,71,73,552,0.437,0.374,0.694,34.8,14.5,4.7,2.4
Career,,,107,3560,527,1239,202,589,276,381,62,440,225,76,33,182,212,1532,0.425,0.343,0.724,33.3,14.3,4.1,2.1
