"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2022-23,19.0,SAS,NBA,42:43,11.0,21.0,4.0,9.0,9.0,14.0,7.0,10.0,3.0,7.0,7.0,5.0,2.0,1.0,4.0,5.0,27.0,20.1
2023-24,20.0,SAS,NBA,43:41,10.0,19.0,5.0,8.0,8.0,11.0,6.0,6.0,3.0,6.0,6.0,8.0,3.0,1.0,4.0,5.0,24.0,18.6
2024-25,21.0,SAS,NBA,22:57,7.0,17.0,3.0,6.0,5.0,13.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,17.0,13.8
2025-26,22.0,WAS,NBA,16:42,3.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,10.0,9.0
Career,,,,43:41,11.0,21.0,5.0,9.0,9.0,14.0,7.0,10.0,3.0,7.0,7.0,8.0,3.0,2.0,4.0,5.0,27.0,20.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,SAS,NBA,43:41,11.0,21.0,5.0,9.0,9.0,14.0,7.0,10.0,3.0,7.0,7.0,8.0,3.0,2.0,4.0,5.0,27.0,20.1
1 Season,,WAS,NBA,16:42,3.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,10.0,9.0
