"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2008-09,23,ORL,NBA,SG,21.0,16.0,550.0,0.435,13.6,0.714,0.325,0.052,0.104,0.234,0.286,0.5,0.52,0.5,0.375,0.528,0.273,0.4,1.0,0.026,3.0,0.545,0.292,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BOS,NBA,SG,4.0,0.0,39.0,0.2,17.9,0.6,0.0,0.0,0.4,0.2,0.4,0.333,,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,
2013-14,28,MEM,NBA,SG,7.0,7.0,224.0,0.417,14.7,0.683,0.2,0.133,0.15,0.183,0.317,0.463,0.583,0.625,0.333,0.364,0.316,0.684,1.0,0.033,1.0,0.316,0.333,1.0,0.0,
2014-15,29,MEM,NBA,SG,11.0,11.0,367.0,0.55,15.1,0.7,0.18,0.12,0.16,0.24,0.3,0.586,0.556,0.417,0.688,0.625,0.467,0.537,0.857,0.01,1.0,0.333,0.5,0.0,0.0,
2015-16,30,CHO,NBA,SG,7.0,7.0,257.0,0.412,12.4,0.824,0.275,0.176,0.098,0.255,0.176,0.405,0.357,0.556,0.2,0.462,0.444,0.353,0.75,0.02,1.0,0.111,0.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,41.0,1437.0,0.457,14.7,0.719,0.254,0.1,0.13,0.23,0.281,0.5,0.511,0.514,0.438,0.529,0.346,0.481,0.917,0.022,6.0,0.413,0.326,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,67.0,2357.0,0.457,14.7,0.719,0.254,0.1,0.13,0.23,0.281,0.5,0.511,0.514,0.438,0.529,0.346,0.481,0.917,0.022,10.0,0.413,0.326,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,18.0,591.0,0.5,14.9,0.694,0.188,0.125,0.156,0.219,0.306,0.541,0.567,0.5,0.56,0.543,0.408,0.583,0.9,0.019,2.0,0.327,0.438,1.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,21.0,16.0,550.0,0.435,13.6,0.714,0.325,0.052,0.104,0.234,0.286,0.5,0.52,0.5,0.375,0.528,0.273,0.4,1.0,0.026,3.0,0.545,0.292,1.0,0.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,7.0,7.0,257.0,0.412,12.4,0.824,0.275,0.176,0.098,0.255,0.176,0.405,0.357,0.556,0.2,0.462,0.444,0.353,0.75,0.02,1.0,0.111,0.0,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,4.0,0.0,39.0,0.2,17.9,0.6,0.0,0.0,0.4,0.2,0.4,0.333,,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,
