"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,22.0,PHO,NBA,22:50,6.0,10.0,2.0,4.0,4.0,7.0,5.0,7.0,2.0,3.0,4.0,7.0,3.0,1.0,5.0,4.0,15.0,13.3
2020-21,23.0,OKC,NBA,31:40,9.0,16.0,6.0,9.0,5.0,9.0,4.0,5.0,2.0,5.0,6.0,7.0,2.0,2.0,4.0,5.0,23.0,19.9
2021-22,24.0,OKC,NBA,35:27,9.0,22.0,3.0,12.0,8.0,16.0,5.0,6.0,5.0,5.0,8.0,8.0,3.0,1.0,5.0,5.0,24.0,19.5
2022-23,25.0,GSW,NBA,41:06,9.0,15.0,3.0,7.0,6.0,11.0,4.0,5.0,1.0,7.0,7.0,8.0,3.0,2.0,2.0,5.0,22.0,22.3
2023-24,26.0,CLE,NBA,9:19,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.7
2024-25,27.0,CLE,NBA,35:30,11.0,19.0,8.0,12.0,8.0,13.0,9.0,9.0,3.0,6.0,6.0,8.0,6.0,1.0,4.0,4.0,33.0,28.8
Career,,,,41:06,11.0,22.0,8.0,12.0,8.0,16.0,9.0,9.0,5.0,7.0,8.0,8.0,6.0,2.0,5.0,5.0,33.0,28.8
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,OKC,NBA,35:27,9.0,22.0,6.0,12.0,8.0,16.0,5.0,6.0,5.0,5.0,8.0,8.0,3.0,2.0,5.0,5.0,24.0,19.9
2 Seasons,,CLE,NBA,35:30,11.0,19.0,8.0,12.0,8.0,13.0,9.0,9.0,3.0,6.0,6.0,8.0,6.0,1.0,4.0,4.0,33.0,28.8
1 Season,,GSW,NBA,41:06,9.0,15.0,3.0,7.0,6.0,11.0,4.0,5.0,1.0,7.0,7.0,8.0,3.0,2.0,2.0,5.0,22.0,22.3
1 Season,,PHO,NBA,22:50,6.0,10.0,2.0,4.0,4.0,7.0,5.0,7.0,2.0,3.0,4.0,7.0,3.0,1.0,5.0,4.0,15.0,13.3
