"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2024-25,27,CLE,NBA,EC1,MIA,W (4-0),4.0,23.0,16.3,3.5,4.8,0.8,0.3,22.0,42.0,0.524,10.0,20.0,0.5,12.0,22.0,0.545,0.643,11.0,13.0,0.846,2.0,12.0,14.0,19.0,3.0,1.0,2.0,4.0,65.0,
2024-25,27,CLE,NBA,ECS,IND,L (1-4),5.0,20.0,8.0,1.6,2.6,0.4,0.0,15.0,50.0,0.3,4.0,16.0,0.25,11.0,34.0,0.324,0.34,6.0,7.0,0.857,3.0,5.0,8.0,13.0,2.0,0.0,9.0,12.0,40.0,
1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1-1,9.0,21.3,11.7,2.4,3.6,0.6,0.1,37.0,92.0,0.402,14.0,36.0,0.389,23.0,56.0,0.411,0.478,17.0,20.0,0.85,5.0,17.0,22.0,32.0,5.0,1.0,11.0,16.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,4.0,23.0,16.3,3.5,4.8,0.8,0.3,22.0,42.0,0.524,10.0,20.0,0.5,12.0,22.0,0.545,0.643,11.0,13.0,0.846,2.0,12.0,14.0,19.0,3.0,1.0,2.0,4.0,65.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,5.0,20.0,8.0,1.6,2.6,0.4,0.0,15.0,50.0,0.3,4.0,16.0,0.25,11.0,34.0,0.324,0.34,6.0,7.0,0.857,3.0,5.0,8.0,13.0,2.0,0.0,9.0,12.0,40.0,
