"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2003-04,22,MIA,NBA,EC1,NOH,W (4-3),7,38.4,15.4,4.0,5.6,1.3,0.1,42,99,.424,3,6,.500,39,93,.419,.439,21,27,.778,8,20,28,39,9,1,27,22,108,
2003-04,22,MIA,NBA,ECS,IND,L (2-4),6,40.5,21.0,4.0,5.7,1.3,0.5,44,90,.489,0,2,.000,44,88,.500,.489,38,48,.792,8,16,24,34,8,3,27,23,126,
2004-05,23,MIA,NBA,EC1,NJN,W (4-0),4,43.0,26.3,6.3,8.8,1.8,1.0,37,74,.500,1,2,.500,36,72,.500,.507,30,36,.833,6,19,25,35,7,4,20,10,105,
2004-05,23,MIA,NBA,ECS,WAS,W (4-0),4,41.5,31.0,7.0,8.0,1.3,1.5,44,82,.537,0,4,.000,44,78,.564,.537,36,48,.750,9,19,28,32,5,6,25,12,124,
2004-05,23,MIA,NBA,ECF,DET,L (3-4),6,39.3,25.8,4.5,4.3,1.7,1.0,55,125,.440,0,4,.000,55,121,.455,.440,45,55,.818,8,19,27,26,10,6,17,21,155,
2005-06,24,MIA,NBA,EC1,CHI,W (4-2),6,41.0,24.7,4.5,7.2,2.0,1.3,51,116,.440,3,9,.333,48,107,.449,.453,43,48,.896,8,19,27,43,12,8,22,17,148,
2005-06,24,MIA,NBA,ECS,NJN,W (4-1),5,42.0,27.6,6.0,6.6,2.4,0.6,45,92,.489,6,9,.667,39,83,.470,.522,42,53,.792,4,26,30,33,12,3,18,16,138,
2005-06,24,MIA,NBA,ECF,DET,W (4-2),6,40.5,26.7,5.2,5.5,1.8,1.5,58,94,.617,2,8,.250,56,86,.651,.628,42,52,.808,4,27,31,33,11,9,28,16,160,
2005-06,24,MIA,NBA,FIN,DAL,W (4-2),6,43.5,34.7,7.8,3.8,2.7,1.0,65,139,.468,3,11,.273,62,128,.484,.478,75,97,.773,12,35,47,23,16,6,22,22,208,Finals MVP-1
2006-07,25,MIA,NBA,EC1,CHI,L (0-4),4,40.5,23.5,4.8,6.3,1.3,0.5,36,84,.429,0,5,.000,36,79,.456,.429,22,32,.688,7,12,19,25,5,2,23,13,94,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,27,MIA,NBA,EC1,ATL,L (3-4),7,40.7,29.1,5.0,5.3,0.9,1.6,68,155,.439,18,50,.360,50,105,.476,.497,50,58,.862,4,31,35,37,6,11,25,20,204,
2009-10,28,MIA,NBA,EC1,BOS,L (1-4),5,42.0,33.2,5.6,6.8,1.6,1.6,62,110,.564,15,37,.405,47,73,.644,.632,27,40,.675,6,22,28,34,8,8,26,16,166,
2010-11,29,MIA,NBA,EC1,PHI,W (4-1),5,38.0,22.2,8.4,5.2,1.4,2.0,39,89,.438,2,10,.200,37,79,.468,.449,31,37,.838,14,28,42,26,7,10,14,9,111,
2010-11,29,MIA,NBA,ECS,BOS,W (4-1),5,41.0,30.2,6.8,4.8,2.0,0.6,51,97,.526,4,14,.286,47,83,.566,.546,45,58,.776,9,25,34,24,10,3,15,17,151,
2010-11,29,MIA,NBA,ECF,CHI,W (4-1),5,39.6,18.8,6.4,2.2,1.6,1.2,32,79,.405,1,5,.200,31,74,.419,.411,29,35,.829,5,27,32,11,8,6,20,13,94,
2010-11,29,MIA,NBA,FIN,DAL,L (2-4),6,39.0,26.5,7.0,5.2,1.5,1.5,59,108,.546,7,23,.304,52,85,.612,.579,34,49,.694,15,27,42,31,9,9,15,14,159,
2011-12,30,MIA,NBA,EC1,NYK,W (4-1),5,35.8,21.0,3.4,4.0,2.8,1.2,43,85,.506,2,9,.222,41,76,.539,.518,17,30,.567,5,12,17,20,14,6,12,14,105,
2011-12,30,MIA,NBA,ECS,IND,W (4-2),6,38.0,26.2,5.5,3.3,1.3,1.3,58,123,.472,3,8,.375,55,115,.478,.484,38,53,.717,7,26,33,20,8,8,19,15,157,
2011-12,30,MIA,NBA,ECF,BOS,W (4-3),7,42.4,21.4,5.7,4.9,1.4,1.4,56,126,.444,3,12,.250,53,114,.465,.456,35,43,.814,14,26,40,34,10,10,23,21,150,
2011-12,30,MIA,NBA,FIN,OKC,W (4-1),5,40.6,22.6,6.0,5.2,1.4,1.2,40,92,.435,2,5,.400,38,87,.437,.446,31,40,.775,6,24,30,26,7,6,14,15,113,
2012-13,31,MIA,NBA,EC1,MIL,W (4-0),3,33.7,13.7,7.0,6.3,3.0,1.0,14,38,.368,0,0,,14,38,.368,.368,13,18,.722,9,12,21,19,9,3,12,3,41,
2012-13,31,MIA,NBA,ECS,CHI,W (4-1),5,32.6,12.6,3.4,4.8,1.2,0.6,29,57,.509,0,1,.000,29,56,.518,.509,5,6,.833,4,13,17,24,6,3,11,13,63,
2012-13,31,MIA,NBA,ECF,IND,W (4-3),7,37.7,15.4,5.1,4.3,1.4,1.1,41,94,.436,1,3,.333,40,91,.440,.441,25,34,.735,16,20,36,30,10,8,19,19,108,
2012-13,31,MIA,NBA,FIN,SAS,W (4-3),7,36.4,19.6,4.0,4.6,1.9,1.3,60,126,.476,0,0,,60,126,.476,.476,17,22,.773,9,19,28,32,13,9,16,10,137,
2013-14,32,MIA,NBA,EC1,CHA,W (4-0),4,33.0,17.5,3.3,3.8,1.3,0.3,26,53,.491,1,2,.500,25,51,.490,.500,17,24,.708,4,9,13,15,5,1,9,12,70,
2013-14,32,MIA,NBA,ECS,BRK,W (4-1),5,35.2,18.2,3.8,4.2,1.4,0.6,37,73,.507,0,3,.000,37,70,.529,.507,17,20,.850,3,16,19,21,7,3,11,14,91,
2013-14,32,MIA,NBA,ECF,IND,W (4-2),6,35.3,19.8,4.3,4.7,1.7,0.2,48,88,.545,6,13,.462,42,75,.560,.580,17,20,.850,6,20,26,28,10,1,16,15,119,
2013-14,32,MIA,NBA,FIN,SAS,L (1-4),5,34.4,15.2,3.8,2.6,1.6,0.0,28,64,.438,2,6,.333,26,58,.448,.453,18,26,.692,3,16,19,13,8,0,18,14,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
