0
2004-05 NBA 617 (7th)
2005-06 NBA 686 (6th)
2008-09 NBA 766 (1st)
2009-10 NBA 646 (6th)
2010-11 NBA 629 (7th)
2012-13 NBA 552 (11th)
2014-15 NBA 480 (16th)
2015-16 NBA 533 (9th)
Career 7905 (38th)
Career NBA 7905 (34th)
Career Playoffs 1347 (16th)
Career NBA Playoffs 1347 (15th)
Career (Reg+Playoffs) 9252 (29th)
Career NBA (Reg+Playoffs) 9252 (24th)
