Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,22,HOU,NBA,PF,4,0,7.8,0.8,3.0,0.25,0.8,1.5,0.5,0.0,1.5,0.0,0.375,0.0,0.0,1.3,1.3,2.5,0.3,0.3,0.3,0.0,0.5,2.3,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,7.8,0.8,3.0,0.25,0.8,1.5,0.5,0.0,1.5,0.0,0.375,0.0,0.0,1.3,1.3,2.5,0.3,0.3,0.3,0.0,0.5,2.3,
