"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2014-15,24,DAL,NBA,SF,5.0,2.0,150.0,0.0,0.0,97.0,3.0,0.0,5.4,29.6,3.0,1.0,3.0,2.0,8.0,1.0,14.0,1.0,4.0,
2015-16,25,POR,NBA,SF,11.0,11.0,372.0,0.0,0.0,1.0,96.0,3.0,-0.5,5.2,13.0,3.0,13.0,3.0,13.0,1.0,51.0,1.0,5.0,
2016-17,26,POR,NBA,PF,4.0,0.0,113.0,0.0,0.0,0.0,60.0,40.0,-17.3,1.4,4.0,3.0,5.0,2.0,4.0,0.0,9.0,1.0,4.0,
2017-18,27,POR,NBA,PF,4.0,4.0,131.0,0.0,0.0,0.0,97.0,2.0,-15.9,-20.5,2.0,2.0,3.0,1.0,1.0,1.0,12.0,0.0,1.0,
2018-19,28,POR,NBA,PF,16.0,16.0,399.0,0.0,0.0,0.0,99.0,1.0,-2.8,-2.2,5.0,3.0,13.0,5.0,14.0,0.0,47.0,4.0,11.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,40.0,33.0,1165.0,0.0,0.0,13.0,82.0,5.0,-3.9,2.5,27.0,12.0,37.0,13.0,40.0,3.0,133.0,7.0,25.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,68.0,2388.0,0.0,0.0,13.0,82.0,5.0,-3.9,2.5,55.0,25.0,76.0,27.0,82.0,6.0,273.0,14.0,51.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (4 Yrs),POR (4 Yrs),POR (4 Yrs),POR (4 Yrs),,35.0,31.0,1015.0,0.0,0.0,0.0,93.0,6.0,-5.2,-1.5,24.0,11.0,34.0,11.0,32.0,2.0,119.0,6.0,21.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,5.0,2.0,150.0,0.0,0.0,97.0,3.0,0.0,5.4,29.6,3.0,1.0,3.0,2.0,8.0,1.0,14.0,1.0,4.0,
