Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,24,SAS,NBA,PF,13.0,0.0,112.0,3.9,8.7,0.444,2.6,6.4,0.4,1.3,2.3,0.571,0.593,1.3,1.9,0.667,1.6,4.8,6.4,1.0,1.0,1.3,1.9,2.3,11.6,
2017-18,25,SAS,NBA,PF,5.0,0.0,82.0,1.3,7.9,0.167,1.3,7.0,0.188,0.0,0.9,0.0,0.25,3.5,4.8,0.727,0.4,4.4,4.8,2.6,0.9,0.0,0.4,4.4,7.5,
2018-19,26,SAS,NBA,PF,5.0,0.0,79.0,2.3,6.8,0.333,1.4,5.0,0.273,0.9,1.8,0.5,0.433,1.4,2.3,0.6,0.0,3.6,3.6,2.3,0.0,0.5,0.5,4.6,7.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,28,WAS,NBA,PF,4.0,2.0,106.0,3.7,9.2,0.407,2.7,7.8,0.348,1.0,1.4,0.75,0.556,2.4,2.4,1.0,0.0,3.7,3.7,0.3,0.3,0.7,0.3,4.1,12.6,
2021-22,29,DAL,NBA,PF,18.0,0.0,192.0,4.1,10.3,0.4,3.6,9.6,0.373,0.6,0.7,0.75,0.573,1.9,2.3,0.833,0.7,4.1,4.9,1.1,1.5,0.4,0.6,4.7,13.7,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,45.0,2.0,571.0,3.3,9.0,0.373,2.6,7.6,0.339,0.8,1.3,0.571,0.518,2.0,2.6,0.78,0.6,4.2,4.8,1.3,0.9,0.6,0.8,4.0,11.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,23.0,0.0,273.0,2.6,7.9,0.333,1.8,6.2,0.298,0.8,1.7,0.462,0.45,2.0,2.9,0.682,0.8,4.4,5.1,1.8,0.7,0.7,1.1,3.6,9.1,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,18.0,0.0,192.0,4.1,10.3,0.4,3.6,9.6,0.373,0.6,0.7,0.75,0.573,1.9,2.3,0.833,0.7,4.1,4.9,1.1,1.5,0.4,0.6,4.7,13.7,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,2.0,106.0,3.7,9.2,0.407,2.7,7.8,0.348,1.0,1.4,0.75,0.556,2.4,2.4,1.0,0.0,3.7,3.7,0.3,0.3,0.7,0.3,4.1,12.6,
