"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2003-04,25,IND,NBA,EC1,BOS,W (4-0),4.0,25.3,8.3,3.5,2.5,0.5,0.5,14.0,25.0,0.56,5.0,9.0,0.556,9.0,16.0,0.563,0.66,0.0,1.0,0.0,2.0,12.0,14.0,10.0,2.0,2.0,4.0,12.0,33.0,
2003-04,25,IND,NBA,ECS,MIA,W (4-2),4.0,19.3,4.0,2.3,1.3,0.5,0.5,4.0,9.0,0.444,3.0,6.0,0.5,1.0,3.0,0.333,0.611,5.0,6.0,0.833,0.0,9.0,9.0,5.0,2.0,2.0,2.0,5.0,16.0,
2003-04,25,IND,NBA,ECF,DET,L (2-4),6.0,13.7,2.8,1.7,0.2,0.5,0.5,7.0,17.0,0.412,3.0,7.0,0.429,4.0,10.0,0.4,0.5,0.0,0.0,,1.0,9.0,10.0,1.0,3.0,3.0,3.0,14.0,17.0,
2004-05,26,IND,NBA,EC1,BOS,W (4-3),7.0,19.4,4.6,1.7,1.1,0.4,0.3,9.0,30.0,0.3,6.0,10.0,0.6,3.0,20.0,0.15,0.4,8.0,8.0,1.0,1.0,11.0,12.0,8.0,3.0,2.0,8.0,8.0,32.0,
2004-05,26,IND,NBA,ECS,DET,L (2-4),6.0,17.0,3.5,1.8,0.8,0.8,0.0,7.0,24.0,0.292,3.0,13.0,0.231,4.0,11.0,0.364,0.354,4.0,5.0,0.8,0.0,11.0,11.0,5.0,5.0,0.0,7.0,5.0,21.0,
2005-06,27,IND,NBA,EC1,NJN,L (2-4),6.0,27.8,7.8,3.3,2.5,1.0,0.2,15.0,36.0,0.417,6.0,16.0,0.375,9.0,20.0,0.45,0.5,11.0,12.0,0.917,2.0,18.0,20.0,15.0,6.0,1.0,8.0,13.0,47.0,
3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3-3,33.0,20.2,5.0,2.3,1.3,0.6,0.3,56.0,141.0,0.397,26.0,61.0,0.426,30.0,80.0,0.375,0.489,28.0,32.0,0.875,6.0,70.0,76.0,44.0,21.0,10.0,32.0,57.0,166.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),2-1,17.0,23.8,6.6,2.7,1.9,0.6,0.3,38.0,91.0,0.418,17.0,35.0,0.486,21.0,56.0,0.375,0.511,19.0,21.0,0.905,5.0,41.0,46.0,33.0,11.0,5.0,20.0,33.0,112.0,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),1-1,10.0,17.9,3.7,2.0,1.0,0.7,0.2,11.0,33.0,0.333,6.0,19.0,0.316,5.0,14.0,0.357,0.424,9.0,11.0,0.818,0.0,20.0,20.0,10.0,7.0,2.0,9.0,10.0,37.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,6.0,13.7,2.8,1.7,0.2,0.5,0.5,7.0,17.0,0.412,3.0,7.0,0.429,4.0,10.0,0.4,0.5,0.0,0.0,,1.0,9.0,10.0,1.0,3.0,3.0,3.0,14.0,17.0,
