"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2002-03,23,IND,NBA,SG,19,1,115,.375,12.0,.708,.375,.125,.042,.167,.292,.412,.556,.333,.000,.250,.286,.571,.500,.042,1,.286,.000,0,0,
2003-04,24,IND,NBA,SG,81,2,1508,.395,13.7,.714,.299,.109,.090,.215,.286,.432,.613,.382,.071,.358,.303,.563,1.000,.058,16,.258,.348,1,0,
2004-05,25,IND,NBA,SG,77,14,2268,.425,15.0,.646,.253,.107,.073,.213,.354,.450,.549,.420,.277,.406,.380,.202,.828,.028,16,.210,.500,1,0,
2005-06,26,IND,NBA,SG,68,2,1837,.417,15.5,.665,.211,.088,.118,.249,.335,.457,.653,.388,.318,.381,.337,.294,.810,.041,21,.241,.311,0,0,
2006-07,27,2TM,NBA,SG,63,12,1319,.385,13.5,.645,.307,.080,.069,.188,.355,.429,.595,.379,.280,.235,.305,.460,.974,.050,17,.336,.279,3,0,
2006-07,27,TOR,NBA,SG,39,9,870,.386,14.9,.594,.277,.084,.064,.169,.406,.432,.638,.333,.250,.214,.317,.438,.969,.040,9,.337,.294,2,0,
2006-07,27,POR,NBA,SG,24,3,449,.384,12.0,.759,.375,.071,.080,.232,.241,.424,.524,.500,.333,.269,.259,.500,1.000,.071,8,.333,.222,1,0,
2007-08,28,NYK,NBA,SG,70,26,1757,.421,15.1,.556,.294,.079,.051,.132,.444,.450,.528,.441,.318,.333,.385,.287,.946,.016,4,.292,.375,4,0,
2008-09,29,LAC,NBA,SF,52,21,1495,.407,16.1,.536,.284,.050,.054,.148,.464,.441,.533,.313,.529,.277,.367,.493,.963,.022,6,.272,.400,6,1,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,430,78,10299,.411,14.3,.631,.269,.088,.078,.196,.369,.445,.576,.397,.286,.350,.353,.349,.899,.035,81,.263,.370,15,1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1964,.411,14.3,.631,.269,.088,.078,.196,.369,.445,.576,.397,.286,.350,.353,.349,.899,.035,15,.263,.370,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,245,19,5728,.415,14.1,.668,.249,.101,.092,.226,.332,.448,.596,.400,.254,.385,.350,.317,.844,.039,54,.230,.390,2,0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,70,26,1757,.421,15.1,.556,.294,.079,.051,.132,.444,.450,.528,.441,.318,.333,.385,.287,.946,.016,4,.292,.375,4,0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,52,21,1495,.407,16.1,.536,.284,.050,.054,.148,.464,.441,.533,.313,.529,.277,.367,.493,.963,.022,6,.272,.400,6,1,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,39,9,870,.386,14.9,.594,.277,.084,.064,.169,.406,.432,.638,.333,.250,.214,.317,.438,.969,.040,9,.337,.294,2,0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,24,3,449,.384,12.0,.759,.375,.071,.080,.232,.241,.424,.524,.500,.333,.269,.259,.500,1.000,.071,8,.333,.222,1,0,
