0
2010-11 NBA 1769 (13th)
2011-12 NBA 1191 (12th)
2012-13 NBA 1560 (10th)
2013-14 NBA 1603 (13th)
2014-15 NBA 1661 (7th)
2017-18 NBA 1735 (13th)
2018-19 NBA 1727 (13th)
Career 20558 (52nd)
Career NBA 20558 (48th)
Career (Reg+Playoffs) 22052 (55th)
Career NBA (Reg+Playoffs) 22052 (51st)
