"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2018-19,21,BOS,NBA,C,3,0,13,0.5,2.4,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,,,,1.0,0.5,1,,,0,0,
2019-20,22,BOS,NBA,C,13,0,149,0.742,3.6,0.968,0.806,0.097,0.0,0.065,0.032,0.767,0.84,0.333,,0.5,0.0,0.652,0.484,14,1.0,0.0,0,0,
2020-21,23,BOS,NBA,C,3,0,46,0.643,2.7,1.0,0.714,0.214,0.071,0.0,0.0,0.643,0.8,0.333,0.0,,,0.667,0.571,7,,,0,0,
2021-22,24,BOS,NBA,C,17,15,394,0.679,3.8,0.987,0.641,0.269,0.051,0.026,0.013,0.688,0.74,0.619,0.5,0.5,0.0,0.698,0.308,22,0.0,,1,0,
2022-23,25,BOS,NBA,C,20,4,417,0.788,3.0,0.988,0.6,0.376,0.012,0.0,0.012,0.798,0.843,0.719,1.0,,0.0,0.806,0.412,34,0.0,,0,0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,56,19,1019,0.729,3.1,0.986,0.652,0.286,0.029,0.019,0.014,0.739,0.803,0.633,0.5,0.5,0.0,0.739,0.395,78,0.333,0.0,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,28,1492,0.729,3.1,0.986,0.652,0.286,0.029,0.019,0.014,0.739,0.803,0.633,0.5,0.5,0.0,0.739,0.395,114,0.333,0.0,1,0,
