Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,20,OKC,NBA,PF,1,0,4,0.0,26.5,0.0,0.0,0.0,0.0,26.5,0.0,0.0,13.2,26.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,42,115,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,4,0.0,26.5,0.0,0.0,0.0,0.0,26.5,0.0,0.0,13.2,26.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,42,115,
