Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2023-24,22.0,TOR,NBA,SG,1,0,17:43,7,10,0.7,2,5,0.4,0,0,,0,8,3,1,0,3,0,16
Career,,,NBA,,1,0,18,7,10,0.7,2,5,0.4,0,0,,0,8,3,1,0,3,0,16
