Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,22,HOU,NBA,SF,4,0,8.5,1.0,3.3,0.308,0.3,0.8,0.333,0.8,2.5,0.3,0.346,0.0,0.0,0.3,1.5,1.8,0.3,0.0,0.8,0.0,0.8,2.3,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,8.5,1.0,3.3,0.308,0.3,0.8,0.333,0.8,2.5,0.3,0.346,0.0,0.0,0.3,1.5,1.8,0.3,0.0,0.8,0.0,0.8,2.3,
