Season,Team,Lg,Salary
2010-11,New Jersey Nets,NBA,"$1,156,320"
2011-12,New Jersey Nets,NBA,"$1,243,080"
2012-13,Brooklyn Nets,NBA,"$50,258"
Career,(may be incomplete),,"$2,449,658"
