Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,23,MIN,NBA,SF,30.0,3.0,503.0,5.7,13.5,0.423,1.2,5.0,0.25,4.5,8.6,0.522,0.468,1.7,2.7,0.643,1.5,6.4,7.9,1.6,1.7,1.3,1.3,2.8,14.4,100.0,113.0,
2019-20,24,2TM,NBA,SF,44.0,0.0,744.0,6.3,14.7,0.427,2.1,6.5,0.33,4.2,8.2,0.504,0.5,3.4,4.7,0.72,1.6,6.4,8.0,1.9,1.2,1.5,1.1,2.7,18.1,111.0,113.0,
2019-20,24,MIN,NBA,PF,37.0,0.0,646.0,6.3,14.8,0.422,2.2,6.8,0.33,4.0,8.0,0.5,0.498,3.3,4.7,0.708,1.5,6.4,7.9,2.2,1.2,1.4,1.0,2.6,18.0,111.0,113.0,
2019-20,24,DEN,NBA,SF,7.0,0.0,98.0,6.6,14.1,0.464,1.5,4.5,0.333,5.0,9.6,0.526,0.518,4.0,5.0,0.8,2.0,6.6,8.6,0.0,1.0,2.0,1.5,3.5,18.7,111.0,111.0,
2020-21,25,SAS,NBA,SF,30.0,0.0,245.0,5.9,13.3,0.448,1.0,3.4,0.294,5.0,9.9,0.5,0.485,2.8,4.2,0.667,1.8,7.9,9.7,2.4,2.2,1.0,1.4,2.2,15.6,106.0,111.0,
2021-22,26,SAS,NBA,SF,59.0,14.0,956.0,6.8,13.2,0.517,0.9,2.8,0.309,6.0,10.4,0.572,0.549,2.3,3.1,0.754,3.1,8.5,11.6,2.1,1.4,0.7,2.3,3.1,16.8,111.0,112.0,
2022-23,27,SAS,NBA,PF,67.0,42.0,1452.0,7.7,15.1,0.508,1.8,4.6,0.394,5.9,10.5,0.557,0.568,3.9,4.9,0.793,2.1,6.0,8.1,3.4,1.5,0.7,1.8,2.0,21.0,121.0,120.0,
2023-24,28,2TM,NBA,SF,53.0,8.0,665.0,5.3,12.2,0.434,1.5,5.1,0.304,3.8,7.1,0.526,0.497,2.4,3.1,0.762,2.3,5.8,8.1,2.8,1.8,1.6,1.1,2.6,14.5,116.0,114.0,
2023-24,28,PHO,NBA,SF,39.0,8.0,597.0,5.2,12.3,0.427,1.6,5.2,0.313,3.6,7.0,0.512,0.493,2.1,2.9,0.722,2.5,5.8,8.3,2.8,1.8,1.6,1.1,2.7,14.2,116.0,114.0,
2023-24,28,BRK,NBA,SF,14.0,0.0,68.0,5.8,11.7,0.5,0.7,3.6,0.2,5.1,8.0,0.636,0.531,4.4,4.4,1.0,0.7,5.8,6.6,2.9,2.2,1.5,1.5,1.5,16.8,123.0,115.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,283.0,67.0,4565.0,6.6,14.0,0.474,1.5,4.6,0.333,5.1,9.4,0.543,0.529,3.0,3.9,0.751,2.2,6.7,8.9,2.5,1.5,1.0,1.6,2.5,17.7,114.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,156.0,56.0,2653.0,7.2,14.3,0.506,1.4,3.8,0.364,5.8,10.4,0.558,0.555,3.2,4.2,0.772,2.4,7.0,9.5,2.8,1.5,0.7,1.9,2.4,19.0,116.0,117.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,67.0,3.0,1149.0,6.0,14.3,0.422,1.8,6.0,0.301,4.2,8.3,0.51,0.486,2.6,3.8,0.688,1.5,6.4,7.9,1.9,1.4,1.4,1.1,2.7,16.5,107.0,113.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,39.0,8.0,597.0,5.2,12.3,0.427,1.6,5.2,0.313,3.6,7.0,0.512,0.493,2.1,2.9,0.722,2.5,5.8,8.3,2.8,1.8,1.6,1.1,2.7,14.2,116.0,114.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,14.0,0.0,68.0,5.8,11.7,0.5,0.7,3.6,0.2,5.1,8.0,0.636,0.531,4.4,4.4,1.0,0.7,5.8,6.6,2.9,2.2,1.5,1.5,1.5,16.8,123.0,115.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,7.0,0.0,98.0,6.6,14.1,0.464,1.5,4.5,0.333,5.0,9.6,0.526,0.518,4.0,5.0,0.8,2.0,6.6,8.6,0.0,1.0,2.0,1.5,3.5,18.7,111.0,111.0,
