Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,24,DEN,NBA,SF,5,0,4.8,0.2,1.0,0.2,0.0,0.0,0.2,1.0,0.2,0.2,0.2,0.4,0.5,0.6,0.6,1.2,0.2,0.0,0.0,0.0,0.0,0.6,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,4.8,0.2,1.0,0.2,0.0,0.0,0.2,1.0,0.2,0.2,0.2,0.4,0.5,0.6,0.6,1.2,0.2,0.0,0.0,0.0,0.0,0.6,
