"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2018-19,23,MIN,NBA,SF,30.0,3.0,503.0,0.423,13.2,0.634,0.345,0.127,0.077,0.085,0.366,0.522,0.735,0.278,0.273,0.25,0.25,0.745,1.0,0.035,5.0,0.365,0.211,1.0,0.0,
2019-20,24,2TM,NBA,SF,44.0,0.0,744.0,0.427,11.2,0.56,0.385,0.128,0.034,0.013,0.44,0.504,0.611,0.3,0.125,0.333,0.33,0.667,0.941,0.034,8.0,0.417,0.419,0.0,0.0,
2019-20,24,MIN,NBA,PF,37.0,0.0,646.0,0.422,13.4,0.544,0.354,0.136,0.039,0.015,0.456,0.5,0.644,0.25,0.125,0.333,0.33,0.661,0.968,0.039,8.0,0.404,0.421,0.0,0.0,
2019-20,24,DEN,NBA,SF,7.0,0.0,98.0,0.464,8.9,0.679,0.607,0.071,0.0,0.0,0.321,0.526,0.471,1.0,,,0.333,0.7,0.667,0.0,0.0,0.556,0.4,0.0,0.0,
2020-21,25,SAS,NBA,SF,30.0,0.0,245.0,0.448,9.7,0.746,0.388,0.284,0.045,0.03,0.254,0.5,0.808,0.158,0.333,0.0,0.294,0.64,1.0,0.03,2.0,0.529,0.222,0.0,0.0,
2021-22,26,SAS,NBA,SF,59.0,14.0,956.0,0.517,8.4,0.791,0.502,0.198,0.046,0.046,0.209,0.572,0.682,0.385,0.5,0.25,0.309,0.756,0.941,0.072,19.0,0.455,0.32,0.0,0.0,
2022-23,27,SAS,NBA,PF,67.0,42.0,1452.0,0.508,10.4,0.695,0.34,0.303,0.047,0.004,0.305,0.557,0.696,0.44,0.364,0.0,0.394,0.65,0.982,0.039,15.0,0.43,0.377,0.0,0.0,
2023-24,28,2TM,NBA,SF,53.0,8.0,665.0,0.434,11.7,0.584,0.343,0.181,0.06,0.0,0.416,0.526,0.632,0.333,0.5,,0.304,0.627,0.952,0.096,15.0,0.623,0.326,0.0,0.0,
2023-24,28,PHO,NBA,SF,39.0,8.0,597.0,0.427,12.4,0.573,0.34,0.173,0.06,0.0,0.427,0.512,0.608,0.346,0.444,,0.313,0.614,0.95,0.1,14.0,0.656,0.333,0.0,0.0,
2023-24,28,BRK,NBA,SF,14.0,0.0,68.0,0.5,11.0,0.688,0.375,0.25,0.063,0.0,0.313,0.636,0.833,0.25,1.0,,0.2,0.714,1.0,0.063,1.0,0.2,0.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,283.0,67.0,4565.0,0.474,10.9,0.672,0.383,0.217,0.049,0.023,0.328,0.543,0.68,0.376,0.364,0.226,0.333,0.684,0.966,0.051,64.0,0.457,0.345,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,1323.0,0.474,10.9,0.672,0.383,0.217,0.049,0.023,0.328,0.543,0.68,0.376,0.364,0.226,0.333,0.684,0.966,0.051,19.0,0.457,0.345,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,156.0,56.0,2653.0,0.506,9.5,0.731,0.397,0.267,0.047,0.02,0.269,0.558,0.699,0.401,0.405,0.188,0.364,0.688,0.974,0.049,36.0,0.444,0.347,0.0,0.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,67.0,3.0,1149.0,0.422,13.3,0.58,0.351,0.132,0.055,0.043,0.42,0.51,0.68,0.261,0.211,0.267,0.301,0.699,0.977,0.037,13.0,0.39,0.351,1.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,39.0,8.0,597.0,0.427,12.4,0.573,0.34,0.173,0.06,0.0,0.427,0.512,0.608,0.346,0.444,,0.313,0.614,0.95,0.1,14.0,0.656,0.333,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,14.0,0.0,68.0,0.5,11.0,0.688,0.375,0.25,0.063,0.0,0.313,0.636,0.833,0.25,1.0,,0.2,0.714,1.0,0.063,1.0,0.2,0.0,0.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,7.0,0.0,98.0,0.464,8.9,0.679,0.607,0.071,0.0,0.0,0.321,0.526,0.471,1.0,,,0.333,0.7,0.667,0.0,0.0,0.556,0.4,0.0,0.0,
