"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2019-20,21,CHI,NBA,C,43.0,7.0,609.0,0.701,1.8,1.0,0.828,0.164,0.007,0.0,0.0,0.701,0.766,0.409,0.0,,,0.702,0.455,54.0,,0.0,0.0,
2020-21,22,2TM,NBA,C,54.0,11.0,791.0,0.684,3.2,1.0,0.573,0.382,0.027,0.018,0.0,0.684,0.791,0.57,0.333,0.25,,0.714,0.338,71.0,,0.0,0.0,
2020-21,22,CHI,NBA,C,31.0,11.0,383.0,0.69,3.2,1.0,0.644,0.264,0.046,0.046,0.0,0.69,0.786,0.565,0.5,0.25,,0.65,0.368,29.0,,0.0,0.0,
2020-21,22,WAS,NBA,C,23.0,0.0,408.0,0.681,3.3,1.0,0.529,0.457,0.014,0.0,0.0,0.681,0.795,0.571,0.0,,,0.755,0.319,42.0,,0.0,0.0,
2021-22,23,WAS,NBA,C,72.0,53.0,1444.0,0.693,2.9,0.998,0.655,0.304,0.022,0.012,0.002,0.695,0.836,0.448,0.333,0.0,0.0,0.737,0.438,158.0,0.0,0.0,0.0,
2022-23,24,WAS,NBA,C,78.0,47.0,1604.0,0.732,3.2,1.0,0.592,0.367,0.025,0.015,0.0,0.732,0.846,0.566,0.8,0.167,,0.668,0.362,135.0,,0.0,0.0,
2023-24,25,2TM,NBA,PF,74.0,66.0,1815.0,0.725,2.7,1.0,0.667,0.302,0.027,0.004,0.0,0.725,0.813,0.566,0.385,0.5,,0.761,0.392,177.0,,0.0,0.0,
2023-24,25,WAS,NBA,C,45.0,45.0,1192.0,0.69,3.2,1.0,0.633,0.32,0.041,0.007,0.0,0.69,0.774,0.564,0.417,0.5,,0.729,0.347,94.0,,0.0,0.0,
2023-24,25,DAL,NBA,PF,29.0,21.0,623.0,0.78,2.2,1.0,0.72,0.274,0.005,0.0,0.0,0.78,0.866,0.569,0.0,,,0.807,0.462,83.0,,0.0,0.0,
2024-25,26,DAL,NBA,C,57.0,31.0,1226.0,0.702,2.6,1.0,0.69,0.298,0.012,0.0,0.0,0.702,0.748,0.6,0.6,,,0.721,0.325,113.0,,0.0,0.0,
2025-26,27,DAL,NBA,C,10.0,9.0,231.0,0.661,2.9,1.0,0.678,0.305,0.0,0.017,0.0,0.661,0.725,0.5,,1.0,,0.641,0.288,12.0,,0.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,388.0,224.0,7720.0,0.708,2.8,1.0,0.655,0.314,0.021,0.009,0.0,0.708,0.802,0.543,0.477,0.222,0.0,0.719,0.378,720.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,47.0,1632.0,0.708,2.8,1.0,0.655,0.314,0.021,0.009,0.0,0.708,0.802,0.543,0.477,0.222,0.0,0.719,0.378,152.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,218.0,145.0,4648.0,0.704,3.1,0.999,0.616,0.345,0.027,0.011,0.001,0.704,0.82,0.532,0.485,0.154,0.0,0.714,0.379,429.0,0.0,0.0,0.0,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,96.0,61.0,2080.0,0.721,2.6,1.0,0.698,0.292,0.009,0.002,0.0,0.721,0.781,0.582,0.5,1.0,,0.741,0.361,208.0,,0.0,0.0,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,74.0,18.0,992.0,0.697,2.5,1.0,0.756,0.204,0.023,0.018,0.0,0.697,0.772,0.489,0.4,0.25,,0.682,0.421,83.0,,0.0,0.0,
