Highlight,Unnamed: 1,In Stathead
"Career high, Points",19.0,View full stats from top 20 games
"Career high, Rebounds",6.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",13.4,View full stats from top 20 games
