Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,31,HOU,NBA,PF,6,0,13,0,2,0.0,0,0,0,2,0.0,0.0,1,2,0.5,1,3,4,2,0,0,1,2,1,0,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,13,0,2,0.0,0,0,0,2,0.0,0.0,1,2,0.5,1,3,4,2,0,0,1,2,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,178,0,27,0.0,0,0,0,27,0.0,0.0,14,27,0.5,14,41,55,27,0,0,14,27,14,0,
