"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2000-01,23,SEA,NBA,SF,78.0,14.0,1522.0,0.0,16.0,45.0,40.0,0.0,-1.9,-3.0,22.0,11.0,57.0,9.0,39.0,,150.0,7.0,23.0,
2001-02,24,SEA,NBA,SF,75.0,20.0,2420.0,0.0,6.0,89.0,5.0,0.0,5.2,4.7,31.0,33.0,62.0,19.0,102.0,,248.0,18.0,44.0,6MOY-5
2002-03,25,2TM,NBA,SF,80.0,40.0,2763.0,0.0,30.0,68.0,2.0,0.0,0.2,-0.5,27.0,46.0,91.0,23.0,96.0,,380.0,17.0,41.0,
2002-03,25,SEA,NBA,SF,52.0,15.0,1811.0,0.0,42.0,57.0,1.0,0.0,-1.1,-2.3,15.0,29.0,53.0,18.0,56.0,,222.0,11.0,25.0,
2002-03,25,MIL,NBA,SF,28.0,25.0,952.0,0.0,6.0,88.0,6.0,0.0,2.7,2.8,12.0,17.0,38.0,5.0,40.0,,158.0,6.0,16.0,
2003-04,26,MIL,NBA,SF,82.0,31.0,2534.0,0.0,23.0,75.0,2.0,0.0,3.5,6.0,62.0,51.0,86.0,20.0,180.0,,340.0,23.0,47.0,6MOY-6
2004-05,27,MIL,NBA,SF,80.0,71.0,2893.0,0.0,11.0,83.0,5.0,0.0,-3.9,-2.5,67.0,55.0,79.0,22.0,212.0,,473.0,40.0,45.0,
2005-06,28,NOK,NBA,SF,70.0,55.0,2102.0,0.0,1.0,88.0,11.0,0.0,-6.5,-7.4,37.0,34.0,60.0,22.0,121.0,49.0,137.0,20.0,56.0,
2006-07,29,NOK,NBA,SF,75.0,75.0,2575.0,0.0,10.0,77.0,14.0,0.0,-2.9,-3.4,53.0,78.0,87.0,25.0,150.0,44.0,264.0,32.0,79.0,
2007-08,30,MIL,NBA,SF,59.0,56.0,1702.0,0.0,0.0,89.0,11.0,0.0,-4.9,4.6,35.0,26.0,54.0,7.0,84.0,13.0,257.0,22.0,28.0,
2008-09,31,OKC,NBA,SG,39.0,19.0,1064.0,0.0,78.0,21.0,1.0,0.0,-3.3,4.8,25.0,14.0,48.0,11.0,43.0,21.0,102.0,12.0,17.0,
2009-10,32,SAC,NBA,SF,5.0,4.0,66.0,0.0,2.0,98.0,0.0,0.0,-33.6,-29.5,0.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,643.0,385.0,19641.0,0.0,16.0,75.0,9.0,0.0,-1.4,0.0,359.0,349.0,626.0,160.0,1028.0,129.0,2356.0,191.0,380.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,49.0,2505.0,0.0,16.0,75.0,9.0,0.0,-1.4,0.0,46.0,45.0,80.0,20.0,131.0,,300.0,24.0,48.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (4 Yrs),MIL (4 Yrs),MIL (4 Yrs),MIL (4 Yrs),,249.0,183.0,8081.0,0.0,12.0,82.0,5.0,0.0,-1.0,2.3,176.0,149.0,257.0,54.0,516.0,13.0,1228.0,91.0,136.0,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,244.0,68.0,6817.0,0.0,29.0,60.0,11.0,0.0,0.6,1.1,93.0,87.0,220.0,57.0,240.0,21.0,722.0,48.0,109.0,
NOK (2 Yrs),NOK (2 Yrs),NOK (2 Yrs),NOK (2 Yrs),,145.0,130.0,4677.0,0.0,6.0,82.0,12.0,0.0,-4.5,-5.2,90.0,112.0,147.0,47.0,271.0,93.0,401.0,52.0,135.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,5.0,4.0,66.0,0.0,2.0,98.0,0.0,0.0,-33.6,-29.5,0.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,
