"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2022-23,21.0,MEM,NBA,42:33,10.0,19.0,4.0,8.0,6.0,11.0,4.0,6.0,3.0,7.0,8.0,5.0,3.0,2.0,4.0,5.0,24.0,20.8
2023-24,22.0,TOT,NBA,34:53,8.0,17.0,5.0,9.0,8.0,12.0,4.0,8.0,6.0,8.0,10.0,4.0,2.0,2.0,4.0,4.0,19.0,16.2
2023-24,22.0,MEM,NBA,34:53,8.0,17.0,5.0,9.0,8.0,12.0,4.0,8.0,6.0,8.0,10.0,4.0,2.0,2.0,4.0,4.0,19.0,16.2
2023-24,22.0,PHO,NBA,10:16,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0,3.7
2024-25,23.0,TOT,NBA,31:46,5.0,11.0,3.0,7.0,4.0,6.0,6.0,6.0,3.0,8.0,8.0,3.0,3.0,2.0,4.0,4.0,17.0,12.4
2024-25,23.0,ATL,NBA,31:46,5.0,11.0,3.0,6.0,4.0,6.0,6.0,6.0,3.0,8.0,8.0,3.0,3.0,2.0,4.0,4.0,17.0,12.4
2024-25,23.0,PHI,NBA,13:29,5.0,11.0,2.0,7.0,3.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,12.0,9.3
2024-25,23.0,HOU,NBA,23:51,3.0,8.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,9.0,5.5
Career,,,,42:33,10.0,19.0,5.0,9.0,8.0,12.0,6.0,8.0,6.0,8.0,10.0,5.0,3.0,2.0,4.0,5.0,24.0,20.8
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,MEM,NBA,42:33,10.0,19.0,5.0,9.0,8.0,12.0,4.0,8.0,6.0,8.0,10.0,5.0,3.0,2.0,4.0,5.0,24.0,20.8
1 Season,,ATL,NBA,31:46,5.0,11.0,3.0,6.0,4.0,6.0,6.0,6.0,3.0,8.0,8.0,3.0,3.0,2.0,4.0,4.0,17.0,12.4
1 Season,,PHO,NBA,10:16,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0,3.7
1 Season,,HOU,NBA,23:51,3.0,8.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,9.0,5.5
1 Season,,PHI,NBA,13:29,5.0,11.0,2.0,7.0,3.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,12.0,9.3
