Season,Team,Lg,Salary
2014-15,Charlotte Hornets,NBA,"$1,149,720"
2015-16,Memphis Grizzlies,NBA,"$1,201,440"
2016-17,Houston Rockets,NBA,"$11,534"
Career,(may be incomplete),,"$2,362,694"
