"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2011-12,22,PHO,NBA,PF,63,7,1227,0,0,0,95,5,-2.4,-3.3,30,16,108,11,49,5,137,11,28,
2012-13,23,PHO,NBA,PF,82,32,1837,0,0,0,67,33,-10.1,-5.7,43,24,116,22,56,6,238,11,51,
2013-14,24,PHO,NBA,PF,81,0,2153,0,0,0,75,25,2.8,0.8,53,41,117,26,133,6,343,25,35,6MOY-4
2014-15,25,PHO,NBA,PF,82,82,2581,0,0,0,65,35,1.6,7.6,83,33,115,32,106,10,442,28,42,
2015-16,26,2TM,NBA,PF,64,45,1629,0,0,0,89,11,-3.4,1.0,56,26,83,33,60,5,293,14,40,
2015-16,26,PHO,NBA,PF,37,24,917,0,0,0,82,19,-8.2,-1.2,37,20,46,22,39,2,206,12,33,
2015-16,26,WAS,NBA,PF,27,21,712,0,0,0,99,1,2.7,3.8,19,6,37,11,21,3,87,2,7,
2016-17,27,WAS,NBA,PF,76,76,2374,0,0,0,94,6,3.6,4.7,58,28,137,31,98,4,290,17,47,
2017-18,28,WAS,NBA,PF,73,73,1968,0,0,0,81,19,0.4,-0.8,54,19,111,32,52,3,330,13,32,
2018-19,29,2TM,NBA,PF,58,16,1270,0,0,0,46,54,-6.0,-6.1,27,10,79,11,35,8,190,7,22,
2018-19,29,WAS,NBA,PF,34,15,883,0,0,0,36,64,-8.6,-7.3,23,8,53,10,27,7,146,5,13,
2018-19,29,OKC,NBA,PF,24,1,387,0,0,0,70,30,0.0,-3.4,4,2,26,1,8,1,44,2,9,
2019-20,30,2TM,NBA,PF,58,17,1187,0,0,0,72,28,-5.7,-3.8,32,15,71,16,32,4,183,6,15,
2019-20,30,DET,NBA,PF,44,16,988,0,0,0,71,29,-5.3,-1.6,28,13,55,16,29,3,166,6,13,
2019-20,30,LAL,NBA,PF,14,1,199,0,0,0,81,19,-8.0,-14.7,4,2,16,0,3,1,17,0,2,
2020-21,31,LAL,NBA,PF,61,27,1200,0,0,0,93,7,0.1,-3.9,26,14,48,9,22,10,179,5,7,
2021-22,32,MIA,NBA,PF,17,1,298,0,0,0,76,24,3.8,-0.9,7,5,14,4,5,0,57,1,1,
2022-23,33,2TM,NBA,PF,35,2,355,0,0,7,57,36,2.5,1.8,10,1,23,5,3,1,68,0,0,
2022-23,33,BRK,NBA,PF,27,1,285,0,0,9,59,32,6.2,5.4,8,1,15,3,3,1,55,0,0,
2022-23,33,DAL,NBA,PF,8,1,70,0,0,0,49,51,-12.6,-13.1,2,0,8,2,0,0,13,0,0,
2023-24,34,DAL,NBA,PF,26,1,216,0,0,0,43,57,-14.4,-17.5,6,4,6,1,3,0,39,0,2,
2024-25,35,2TM,NBA,PF,15,2,165,0,0,0,74,26,-9.7,-10.9,2,3,10,0,3,0,51,0,2,
2024-25,35,DAL,NBA,PF,7,0,41,0,0,0,59,41,-11.1,-10.0,1,1,2,0,0,0,10,0,0,
2024-25,35,LAL,NBA,PF,8,2,124,0,0,0,79,21,-9.2,-11.2,1,2,8,0,3,0,41,0,2,
,,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,
,,,,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,791,381,18460,0,0,0,77,23,-1.3,-0.2,487,239,1038,233,657,62,2840,138,324,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,39,1914,0,0,0,77,23,-1.3,-0.2,50,25,108,24,68,6,294,14,34,
,,,,,,,,,,,,,,,,,,,,,,,,
