Season,Team,Lg,Salary
2017-18,Charlotte Hornets,NBA,"$2,904,480"
2018-19,Charlotte Hornets,NBA,"$3,447,480"
2019-20,Charlotte Hornets,NBA,"$4,028,400"
2020-21,Charlotte Hornets,NBA,"$5,345,687"
2021-22,Los Angeles Lakers,NBA,"$1,789,256"
2022-23,Sacramento Kings,NBA,"$9,472,219"
2023-24,Sacramento Kings,NBA,"$9,945,830"
2024-25,Sacramento Kings,NBA,"$17,405,203"
Career,(may be incomplete),,"$54,338,555"
