Season,Team,Lg,Salary
2015-16,Los Angeles Lakers,NBA,"$700,000"
2016-17,Los Angeles Lakers,NBA,"$874,636"
2016-17,New Orleans Pelicans,NBA,"$108,043"
2016-17,Orlando Magic,NBA,"$51,449"
2017-18,Minnesota Timberwolves,NBA,< $Minimum
Career,(may be incomplete),,"$1,734,128"
